TImeStep,Flat,Ramp
6407,-141.7290511,-158.9680491
6408,-141.7290511,-158.9680491
6409,-141.7290511,-158.9680491
6410,-141.7290511,-158.9680491
6411,-141.7290511,-123.7555452
6412,-141.7290511,-118.7553132
6413,-141.7290511,-118.7553119
6414,-141.7290511,-118.7553119
6415,-141.7290511,-118.7553119
6416,-141.7290511,-118.7553119
6417,-149.3756179,-118.7553119
6418,-149.7297288,-118.7553119
6419,-141.7290663,-118.7553119
6420,-141.7290513,-118.7553119
6421,-141.7290511,-118.7553119
6422,-141.7290511,-118.7553119
6423,-141.7290511,-118.7553119
6424,-141.7290511,-118.7553119
6425,-379.2182375,-118.7553119
6426,-143.7181942,-118.7553119
6427,-141.7289944,-118.7553119
6428,-141.7290508,-118.7553119
6429,-141.7290511,-118.7553119
6430,-141.7290511,-118.7553119
6431,-141.7290511,-123.5783243
6432,-141.7290511,-118.5793608
6433,-141.7290511,-118.579367
6434,-141.7290511,-118.5793671
6435,-141.7290511,-118.5793671
6436,-141.7290511,-118.5793671
6437,-141.7290511,-118.5793671
6438,-141.7290511,-118.5793671
6439,-141.7290511,-118.5793671
6440,-141.7290511,-118.5793671
6441,-141.7290511,-118.5793671
6442,-141.7290511,-118.5793671
6443,-141.7290511,-118.5793671
6444,-141.7290511,-118.5793671
6445,-141.7290511,-118.5793671
6446,-141.7290511,-118.5793671
6447,-141.7290511,-118.5793671
6448,-141.7290511,-118.5793671
6449,-141.7290511,-118.5793671
6450,-138.5322485,-118.5793671
6451,-125.533086,-118.5793671
6452,-125.5330924,-118.5793671
6453,-125.5330924,-118.5793671
6454,-125.5330924,-118.5793671
6455,-125.5330924,-118.5793671
6456,-125.5330924,-118.5793671
6457,-125.5330924,-118.5793671
6458,-125.5330924,-118.5793671
6459,-125.5330924,-118.5793671
6460,-125.5330924,-118.5793671
6461,-125.5330924,-118.5793671
6462,-125.5330924,-118.5793671
6463,-125.5330924,-118.5793671
6464,-125.5330924,-118.5793671
6465,-125.5330924,-118.5793671
6466,-125.5330924,-118.5793671
6467,-125.5330924,-70.10659959
6468,-125.5330924,-68.6061834
6469,-125.5330924,-68.60618608
6470,-125.5330924,-68.60618613
6471,-125.5330924,-68.60618613
6472,-125.5330924,-68.60618613
6473,-125.5330924,-68.60618613
6474,-125.5330924,-68.60618613
6475,-125.5330924,-68.60618613
6476,-125.5330924,-68.60618613
6477,-125.5330924,-467.547368
6478,-125.5330924,-510.9276867
6479,-125.5330924,-114.2278688
6480,-125.5330924,-109.2289769
6481,-125.5330924,-109.2289831
6482,-125.5330924,-109.2289831
6483,-125.5330924,-109.2289831
6484,-125.5330924,-109.2289831
6485,-125.5330924,-109.2289831
6486,-125.5330924,-109.2289831
6487,-125.5330924,-109.2289831
6488,-125.5330924,-109.2289831
6489,-125.5330924,-109.2289831
6490,-125.5330924,-109.2289831
6491,-125.5330924,-109.2289831
6492,-125.5330924,-109.2289831
6493,-125.5330924,-109.2289831
6494,-125.5330924,-109.2289831
6495,-125.5330924,-109.2289831
6496,-125.5330924,-109.2289831
6497,-125.5330924,-109.2289831
6498,-125.5330924,-115.5823396
6499,-125.5330924,-109.0828471
6500,-125.5330924,-109.0828501
6501,-125.5330924,-109.0828501
6502,-125.5330924,-109.0828501
6503,-125.5330924,-109.0828501
6504,-125.5330924,-109.0828501
6505,-125.5330924,-109.0828501
6506,-125.5330924,-109.0828501
6507,-125.5330924,-109.0828501
6508,-125.5330924,-109.0828501
6509,-125.5330924,-109.0828501
6510,-125.5330924,-109.0828501
6511,-125.5330924,-109.0828501
6512,-125.5330924,-109.0828501
6513,-125.5330924,-109.0629334
6514,-125.5330924,-109.0628417
6515,-125.5330924,-109.0628335
6516,-125.5330924,-109.0628335
6517,-125.5330924,-2374.49571
6518,-279.0315115,-114.0615057
6519,-266.0330851,-109.0628299
6520,-266.033096,-109.0628335
6521,-302.4424017,-150.9820698
6522,-282.441669,-148.9821113
6523,-282.4416652,-148.9821115
6524,-282.4416652,-148.9821115
6525,-284.0616981,-148.9821115
6526,-266.0622781,-151.759848
6527,-266.0622812,-149.2596306
6528,-266.0622812,-149.2596267
6529,-300.4422785,-149.2596266
6530,-282.4416684,-149.2596266
6531,-282.4416652,-149.2596266
6532,-282.4416652,-149.2596266
6533,-282.4416652,-149.2596266
6534,-282.4416652,-149.2596266
6535,-282.4416652,-149.2596266
6536,-282.4416652,-149.2596266
6537,-282.4416652,-149.2596266
6538,-282.4416652,-149.2596266
6539,-282.4416652,-149.2596266
6540,-282.4416652,-149.2596266
6541,-282.4416652,-149.2773847
6542,-282.4416652,-149.2774907
6543,-286.9178819,-149.2774988
6544,-276.5468555,-149.2774989
6545,-265.5482998,-149.2774989
6546,-265.5483128,-149.2774989
6547,-265.5483129,-149.2774989
6548,-265.5483129,-149.2774989
6549,-265.5483129,-149.2774989
6550,-265.5483129,-149.2774989
6551,-265.5483129,-149.2774989
6552,-265.5483129,-149.2774989
6553,-265.5483129,-149.259744
6554,-265.5483129,-149.2773856
6555,-265.5483129,-149.2597431
6556,-265.5483129,-149.2773856
6557,-273.7268361,-149.2597431
6558,-265.7255967,-149.2596348
6559,-265.7255892,-149.2596267
6560,-265.7255892,-149.2596266
6561,-265.7255892,-149.2596266
6562,-265.7255892,-547.7169395
6563,-265.7255892,-554.0807338
6564,-265.7255892,-542.0806069
6565,-265.7255892,-542.0806062
6566,-265.7255892,-542.0806062
6567,-265.7255892,-542.0806062
6568,-265.7255892,-542.0806062
6569,-265.7255892,-542.0806062
6570,-265.7255892,-542.0806062
6571,-265.7255892,-542.0806062
6572,-265.7255892,-542.0806062
6573,-265.7255892,-542.0806062
6574,-265.7255892,-542.302663
6575,-265.7255892,-541.3036952
6576,-265.7255892,-541.3036908
6577,-265.7255892,-541.3036907
6578,-265.7255892,-541.3036907
6579,-265.7255892,-541.3036907
6580,-265.7255892,-541.3036907
6581,-265.7255892,-541.3036907
6582,-265.7255892,-541.3036907
6583,-265.7255892,-541.3036907
6584,-265.7255892,-541.3036907
6585,-265.7255892,-541.3036907
6586,-265.7255892,-541.3036907
6587,-265.7255892,-541.3036907
6588,-265.7255892,-541.3036907
6589,-269.322,-541.3036907
6590,-249.3226552,-541.3036907
6591,-249.3226589,-541.3036907
6592,-249.3226589,-541.3036907
6593,-254.4380704,-592.2897059
6594,-249.4372678,-591.2902002
6595,-249.4372628,-591.2902028
6596,-249.4372628,-591.2902028
6597,-249.4372628,-591.2902028
6598,-249.4372628,-591.2902028
6599,-249.4372628,-591.2902028
6600,-249.4372628,-2421.141985
6601,-249.4372628,-596.7894218
6602,-249.4372628,-591.2901997
6603,-249.4372628,-591.2902028
6604,-249.4372628,-591.2902028
6605,-249.4372628,-591.2902028
6606,-249.4372628,-591.2902028
6607,-249.4372628,-591.2902028
6608,-249.4372628,-591.2902028
6609,-249.4372628,-591.2902028
6610,-249.4372628,-591.2902028
6611,-249.4372628,-591.2902028
6612,-249.4372628,-591.2902028
6613,-249.4372628,-591.2902028
6614,-249.4372628,-591.2902028
6615,-249.4372628,-591.2902028
6616,-249.4372628,-592.8595799
6617,-249.4372628,-591.359612
6618,-249.4372628,-591.3596123
6619,-249.4372628,-591.3596123
6620,-249.4372628,-591.3596123
6621,-249.4372628,-591.3596123
6622,-249.4372628,-591.3596123
6623,-249.4372628,-591.3596123
6624,-249.4372628,-591.3596123
6625,-249.4372628,-953.167868
6626,-249.4372628,-905.1784558
6627,-249.4372628,-900.6784511
6628,-249.4372628,-900.678451
6629,-249.4372628,-900.678451
6630,-249.4372628,-900.678451
6631,-249.4372628,-900.678451
6632,-249.4372628,-900.678451
6633,-249.4372628,-900.678451
6634,-249.4372628,-900.678451
6635,-249.4372628,-900.678451
6636,-249.4372628,-900.678451
6637,-249.4372628,-900.678451
6638,-249.4372628,-900.678451
6639,-249.4372628,-900.678451
6640,-249.4372628,-900.678451
6641,-249.4372628,-900.678451
6642,-249.4372628,-900.678451
6643,-249.4372628,-900.678451
6644,-249.4372628,-900.678451
6645,-249.4372628,-900.678451
6646,-249.4372628,-900.678451
6647,-249.4372628,-900.678451
6648,-249.4372628,-900.678451
6649,-257.6826924,-900.678451
6650,-249.6815505,-900.678451
6651,-249.6815399,-900.678451
6652,-249.6815398,-900.678451
6653,-249.6815398,-900.678451
6654,-249.6815398,-900.678451
6655,-249.6815398,-900.678451
6656,-249.6815398,-900.678451
6657,-249.6815398,-900.678451
6658,-249.6815398,-900.678451
6659,-249.6815398,-900.678451
6660,-249.6815398,-900.678451
6661,-252.6110618,-900.678451
6662,-249.6115364,-900.678451
6663,-249.6115393,-900.678451
6664,-249.6115393,-900.678451
6665,-252.5043651,-900.678451
6666,-252.6119652,-900.678451
6667,-252.5043651,-900.678451
6668,-252.6119652,-900.678451
6669,-252.5043651,-900.678451
6670,-249.5047788,-900.678451
6671,-249.5047826,-900.678451
6672,-249.5047826,-867.461781
6673,-249.5047826,-860.4618489
6674,-249.5047826,-860.4618486
6675,-249.5047826,-860.4618486
6676,-249.5047826,-860.4618486
6677,-249.5047826,-860.4618486
6678,-249.5047826,-864.9739473
6679,-249.5047826,-860.9284506
6680,-249.5047826,-859.9284481
6681,-249.5047826,-859.9284483
6682,-249.5047826,-859.9284483
6683,-249.5047826,-859.9284483
6684,-249.5047826,-859.9284483
6685,-249.5047826,-859.9284483
6686,-249.5047826,-859.9284483
6687,-249.5047826,-859.9284483
6688,-249.5047826,-859.9284483
6689,-249.5047826,-915.4713659
6690,-249.5047826,-909.971394
6691,-249.5047826,-909.9713939
6692,-249.5047826,-909.9713939
6693,-249.5047826,-909.9713939
6694,-249.5047826,-909.9713939
6695,-249.5047826,-909.9713939
6696,-249.5047826,-909.9713939
6697,-249.5047826,-909.9713939
6698,-249.5047826,-909.9713939
6699,-249.5047826,-909.9713939
6700,-249.5047826,-909.9713939
6701,-239.4376933,-909.9713939
6702,-255.7011941,-909.9713939
6703,-245.7011,-909.9713939
6704,-245.7010988,-909.9713939
6705,-245.7010988,-909.9713939
6706,-245.7010988,-909.9713939
6707,-245.7010988,-554.2381146
6708,-245.7010988,-550.7350831
6709,-245.7010988,-550.7350686
6710,-245.7010988,-550.7350685
6711,-245.7010988,-550.7350685
6712,-245.7010988,-550.7350685
6713,-128.3269729,-550.7350685
6714,-222.6580768,-550.7350685
6715,-254.2090852,-550.7350685
6716,-249.2073889,-550.7350685
6717,-249.2073786,-576.7438433
6718,-249.2073785,-571.2442341
6719,-249.2073785,-571.2442389
6720,-249.2073785,-571.2442389
6721,-249.1727794,-571.2442389
6722,-249.174123,-571.2442389
6723,-249.1741349,-571.2442389
6724,-249.174135,-571.2442389
6725,-239.9811987,-571.2442389
6726,-232.9808207,-571.2442389
6727,-232.9808188,-2470.090716
6728,-232.9808188,-576.2435025
6729,-232.9808188,-571.2442357
6730,-232.9808188,-571.2442389
6731,-232.9808188,-571.2442389
6732,-232.9808188,-571.2442389
6733,-232.9808188,-571.2442389
6734,-232.9808188,-571.2442389
6735,-232.9808188,-571.2442389
6736,-232.9808188,-571.2442389
6737,-232.9808188,-571.2442389
6738,-232.9808188,-184.1345659
6739,-232.9808188,-179.6355441
6740,-232.9808188,-179.6355493
6741,-243.1272879,-169.5715174
6742,-239.0454974,-169.57355
6743,-235.0459734,-169.5735623
6744,-235.0459774,-169.5735624
6745,-235.0459774,-169.5735624
6746,-235.0459774,-169.5735624
6747,-235.0459774,-169.5735624
6748,-235.0459774,-169.5735624
6749,-235.0459774,-169.5735624
6750,-235.0459774,-169.5735624
6751,-235.0459774,-169.5735624
6752,-235.0459774,-169.5735624
6753,-235.0459774,-169.5735624
6754,-235.0459774,-169.5735624
6755,-235.0459774,-169.5735624
6756,-235.0459774,-169.5735624
6757,-235.0459774,-169.5735624
6758,-235.0459774,-169.5735624
6759,-235.0459774,-169.5735624
6760,-235.0459774,-169.5735624
6761,-235.0459774,-169.5735624
6762,-235.0459774,-169.5735624
6763,-235.0459774,-169.5735624
6764,-235.0459774,-169.5735624
6765,-235.0459774,-169.5735624
6766,-235.0459774,-169.5735624
6767,-235.0459774,-169.5735624
6768,-235.0459774,-169.5735624
6769,-235.0459774,-169.5735624
6770,-235.0459774,-169.5735624
6771,-235.0459774,-169.5735624
6772,-235.0459774,-169.5735624
6773,-235.0459774,-169.5735624
6774,-235.0459774,-169.5735624
6775,-235.0459774,-169.5735624
6776,-235.0459774,-169.5735624
6777,-235.0459774,-183.504936
6778,-235.0459774,-169.0051216
6779,-235.0459774,-169.0051234
6780,-235.0459774,-169.0051234
6781,-235.0459774,-169.0051234
6782,-235.0459774,-169.0051234
6783,-243.1600117,-169.0051234
6784,-235.1595675,-169.0051234
6785,-235.1595651,-169.0051234
6786,-235.1595651,-169.0051234
6787,-235.1595651,-169.0051234
6788,-235.1595651,-169.0051234
6789,-235.1595651,-169.0051234
6790,-235.1595651,-169.0051234
6791,-235.1595651,-169.0051234
6792,-235.1595651,-169.0051234
6793,-235.1595651,-169.0051234
6794,-410.5387732,-169.0051234
6795,-394.5390039,-169.0051234
6796,-394.5390064,-169.0051234
6797,-402.7282913,-169.0051234
6798,-394.7277456,-169.0051234
6799,-394.7277425,-169.0051234
6800,-394.7277425,-169.0051234
6801,-394.7277425,-169.0051234
6802,-394.7277425,-169.0051234
6803,-394.7277425,-169.0051234
6804,-394.7277425,-169.0051234
6805,-427.6551772,-169.0051234
6806,-284.8540488,-169.0051234
6807,-267.8550314,-169.0051234
6808,-267.8550372,-169.0051234
6809,-267.8550372,-169.0051234
6810,-267.8550372,-169.0051234
6811,-267.8550372,-169.0051234
6812,-267.8550372,-169.0051234
6813,-267.8550372,-169.0051234
6814,-299.5486849,-169.0051234
6815,-283.548793,-169.0051234
6816,-283.5487936,-169.0051234
6817,-283.5487936,-169.0051234
6818,-283.5487936,-169.0051234
6819,-283.5487936,-169.0051234
6820,-283.5487936,-169.0051234
6821,-286.6828378,-169.0051234
6822,-283.6830284,-169.0051234
6823,-283.6830314,-169.0051234
6824,-283.6830314,-169.0051234
6825,-283.6830314,-169.0051234
6826,-283.6830314,-169.0051234
6827,-283.6830314,-169.0051234
6828,-283.6830314,-169.0051234
6829,-283.6830314,-169.0051234
6830,-283.6830314,-169.0051234
6831,-283.6830314,-169.0051234
6832,-283.6830314,-169.0051234
6833,-283.6830314,-169.0051234
6834,-283.6830314,-169.0051234
6835,-283.6830314,-169.0051234
6836,-283.6830314,-182.426699
6837,-283.6830314,-178.9269691
6838,-283.6830314,-178.9269707
6839,-283.6830314,-178.9269707
6840,-283.6830314,-178.9269707
6841,-283.6830314,-178.9269707
6842,-283.6830314,-178.9269707
6843,-283.6830314,-178.9269707
6844,-283.6830314,-178.9269707
6845,-283.6830314,-178.9269707
6846,-283.6830314,-178.9269707
6847,-283.6830314,-178.9269707
6848,-283.6830314,-178.9269707
6849,-283.6830314,-178.9269707
6850,-283.6830314,-178.9269707
6851,-283.6830314,-178.9269707
6852,-283.6830314,-178.9269707
6853,-283.6830314,-178.9269707
6854,-283.6830314,-178.9269707
6855,-283.6830314,-178.9269707
6856,-283.6830314,-178.9269707
6857,-283.6830314,-178.9269707
6858,-283.6830314,-178.9269707
6859,-283.6830314,-178.9269707
6860,-283.6830314,-178.9269707
6861,-283.6830314,-178.9269707
6862,-283.6830314,-563.9344886
6863,-283.6830314,-555.9343176
6864,-283.6830314,-555.9343216
6865,-283.6830314,-555.9343216
6866,-283.6830314,-555.9343216
6867,-313.3091188,-555.9343216
6868,-284.3089448,-555.9343216
6869,-284.3089439,-555.9343216
6870,-284.3089439,-555.9343216
6871,-284.3089439,-555.9343216
6872,-284.3089439,-555.9343216
6873,-284.3089439,-524.2073292
6874,-284.3089439,-516.2068556
6875,-284.3089439,-516.2068561
6876,-284.3089439,-516.2068561
6877,-284.3089439,-516.2068561
6878,-284.3089439,-516.2068561
6879,-284.3089439,-517.1736112
6880,-284.3089439,-516.1737064
6881,-284.3089439,-516.1737064
6882,-284.3089439,-516.1737064
6883,-284.3089439,-516.1737064
6884,-284.3089439,-516.1737064
6885,-284.3089439,-516.1737064
6886,-284.3089439,-516.1737064
6887,-284.3089439,-516.1737064
6888,-143.0282192,-516.1737064
6889,-147.1993157,-516.1737064
6890,-131.0320146,-516.1737064
6891,-147.1993409,-516.1737064
6892,-131.0320146,-516.1737064
6893,-125.004711,-556.9528339
6894,-277.8755546,-546.4527828
6895,-267.8720395,-546.4527824
6896,-267.8720111,-546.4527824
6897,-267.8720109,-546.4527824
6898,-267.8720109,-546.4527824
6899,-267.8720109,-546.4527824
6900,-267.8720109,-546.4527824
6901,-267.8720109,-546.4527824
6902,-135.004126,-546.4527824
6903,-277.8755521,-546.4527824
6904,-267.8720395,-546.4527824
6905,-267.8720111,-546.4527824
6906,-267.8720109,-546.4527824
6907,-267.8720109,-546.4527824
6908,-267.8720109,-546.4527824
6909,-267.8720109,-546.4527824
6910,-267.8720109,-546.4527824
6911,-267.8720109,-596.8350094
6912,-267.8720109,-582.3348387
6913,-267.8720109,-582.3348363
6914,-267.8720109,-582.3348363
6915,-267.8720109,-582.3348363
6916,-428.9379033,-582.3348363
6917,-273.873993,-582.3348363
6918,-267.8720241,-550.0960149
6919,-267.872011,-590.3349339
6920,-267.8720109,-582.3348367
6921,-267.8720109,-582.3348363
6922,-267.8720109,-582.3348363
6923,-267.8720109,-582.3348363
6924,-267.8720109,-582.3348363
6925,-267.8720109,-582.3348363
6926,-267.8720109,-582.3348363
6927,-267.8720109,-582.3348363
6928,-267.8720109,-582.3348363
6929,-267.8720109,-582.3348363
6930,-267.8720109,-582.3348363
6931,-267.8720109,-582.3348363
6932,-267.8720109,-582.3348363
6933,-267.8720109,-582.3348363
6934,-267.8720109,-582.3348363
6935,-267.8720109,-582.3348363
6936,-267.8720109,-582.3348363
6937,-267.8720109,-582.3348363
6938,-267.8720109,-582.3348363
6939,-267.8720109,-582.3348363
6940,-267.8720109,-582.3348363
6941,-267.8720109,-582.3348363
6942,-267.8720109,-582.3348363
6943,-267.8720109,-582.3348363
6944,-287.9816034,-582.3348363
6945,-283.9815732,-582.3348363
6946,-283.9815728,-582.3348363
6947,-283.9815728,-582.3348363
6948,-283.9815728,-925.3451082
6949,-283.9815728,-914.8450785
6950,-283.9815728,-914.8450782
6951,-283.9815728,-914.8450782
6952,-283.9815728,-914.8450782
6953,-283.9815728,-914.8450782
6954,-283.9815728,-914.8450782
6955,-283.9815728,-914.8450782
6956,-283.9815728,-914.8450782
6957,-283.9815728,-914.8450782
6958,-283.9815728,-914.8450782
6959,-283.9815728,-914.8450782
6960,-283.9815728,-914.8450782
6961,-283.9815728,-914.8450782
6962,-283.9815728,-914.8450782
6963,-283.9815728,-914.8450782
6964,-283.9815728,-914.8450782
6965,-283.9815728,-592.3472107
6966,-283.9815728,-582.3478535
6967,-288.8240347,-582.3478565
6968,-283.823577,-582.3478565
6969,-283.8235747,-582.3478565
6970,-283.8235747,-582.3478565
6971,-283.8235747,-582.3478565
6972,-283.8235747,-582.3478565
6973,-283.8235747,-582.3478565
6974,-283.8235747,-582.3478565
6975,-283.8235747,-582.3478565
6976,-283.8235747,-582.3478565
6977,-283.8235747,-582.3478565
6978,-283.8235747,-582.3478565
6979,-283.8235747,-582.3478565
6980,-283.8235747,-582.3478565
6981,-283.8235747,-582.3478565
6982,-283.8235747,-593.2595606
6983,-283.8235747,-582.2600466
6984,-283.8235747,-582.2600492
6985,-412.3310981,-582.2600492
6986,-287.8199639,-582.2600492
6987,-283.8235432,-582.2600492
6988,-283.8235744,-582.2600492
6989,-283.8235747,-582.2600492
6990,-283.8235747,-582.2600492
6991,-283.8235747,-582.2600492
6992,-283.8235747,-582.2600492
6993,-283.8235747,-582.2600492
6994,-283.8235747,-582.2600492
6995,-283.8235747,-866.2770049
6996,-283.8235747,-863.2770884
6997,-283.8235747,-863.2770891
6998,-283.8235747,-863.2770891
6999,-283.8235747,-863.2770891
7000,-283.8235747,-863.2770891
7001,-283.8235747,-863.2770891
7002,-116.2275637,-199.3899638
7003,-116.2296188,-191.8919762
7004,-116.2296275,-191.8919843
7005,-116.2296275,-191.8919843
7006,-116.2296275,-191.8919843
7007,-116.2296275,-191.8919843
7008,-116.2296275,-191.8919843
7009,-116.2296275,-191.8919843
7010,-116.2296275,-191.8919843
7011,-116.2296275,-191.8919843
7012,-116.2296275,-191.8919843
7013,-116.2296275,-191.8919843
7014,-116.2296275,-191.8919843
7015,-116.2296275,-191.8919843
7016,-116.2296275,-191.8919843
7017,-116.2296275,-191.8919843
7018,-116.2296275,-191.8919843
7019,-116.2296275,-191.8919843
7020,-116.2296275,-191.8919843
7021,-116.2296275,-191.8919843
7022,-116.2296275,-191.8919843
7023,-116.2296275,-191.8919843
7024,-116.2296275,-191.8919843
7025,-119.1227762,-191.8919843
7026,-119.2296943,-191.8919843
7027,-119.1227762,-191.8919843
7028,-119.2296943,-191.8919843
7029,-116.2296288,-191.8919843
7030,-116.2296275,-595.5078016
7031,-116.2296275,-203.2481332
7032,-116.2296275,-192.2478958
7033,-116.2296275,-192.2479026
7034,-116.2296275,-192.2479027
7035,-116.2296275,-192.2479027
