Timestep,l_0.0001,l_0.001,l_0.01,l_0.05
33957,-313.1586571,-105.599623,-109.3753354,-197.7666068
33958,-313.158657,-105.599623,-109.3753354,-197.7666068
33959,-313.158657,-105.599623,-109.3753354,-197.7666068
33960,-313.158657,-105.599623,-109.3753354,-197.7666068
33961,-313.158657,-105.599623,-211.8604883,-197.7666068
33962,-313.158657,-105.599623,-111.7158466,-197.7666068
33963,-313.158657,-105.599623,-109.7169982,-197.7666068
33964,-313.158657,-105.599623,-109.717019,-197.7666068
33965,-313.158657,-105.599623,-109.7170194,-197.7666068
33966,-313.158657,-105.599623,-109.7170194,-197.7666068
33967,-313.158657,-105.599623,-109.7170194,-197.7666068
33968,-313.158657,-105.599623,-109.7170194,-197.7666068
33969,-313.158657,-105.599623,-109.7170194,-179.3002259
33970,-313.158657,-105.599623,-109.7170194,-169.2203113
33971,-313.158657,-105.599623,-109.7170194,-166.2203038
33972,-313.158657,-105.599623,-109.7170194,-166.2203023
33973,-965.643402,-105.599623,-109.7170194,-166.2203023
33974,-326.1626146,-105.599623,-109.7170194,-166.2203023
33975,-313.1586633,-105.599623,-109.7170194,-166.2203023
33976,-313.1586568,-105.599623,-109.7170194,-166.2203023
33977,-313.158657,-105.599623,-109.7170194,-166.2203023
33978,-313.158657,-105.599623,-109.7170194,-708.9376238
33979,-313.158657,-105.599623,-109.7170194,-734.8143379
33980,-313.158657,-105.599623,-109.7170194,-715.8143336
33981,-313.158657,-105.599623,-109.7170194,-717.0316883
33982,-313.158657,-105.599623,-109.7170194,-708.0327295
33983,-313.158657,-105.599623,-109.7170194,-708.0327371
33984,-313.158657,-105.599623,-109.7170194,-708.0327372
33985,-313.158657,-105.599623,-109.7170194,-708.0327372
33986,-313.158657,-105.599623,-109.7170194,-708.0327372
33987,-313.158657,-105.599623,-135.3953239,-708.0327372
33988,-313.158657,-105.599623,-121.3954725,-708.0327372
33989,-313.158657,-105.599623,-121.3954738,-708.0327372
33990,-313.158657,-105.599623,-121.3954738,-708.0327372
33991,-313.158657,-105.599623,-121.3954738,-708.0327372
33992,-313.158657,-105.599623,-121.3954738,-708.0327372
33993,-313.158657,-105.599623,-121.3954738,-708.0327372
33994,-313.158657,-105.599623,-125.3689774,-708.0327372
33995,-313.158657,-105.599623,-125.3688225,-637.9756393
33996,-313.158657,-105.599623,-125.3688214,-617.8718049
33997,-313.158657,-105.599623,-125.3688214,-615.8747668
33998,-313.158657,-105.599623,-125.3688214,-615.8747874
33999,-313.158657,-105.599623,-125.3688214,-615.8747875
34000,-460.0034771,-105.599623,-125.3688214,-615.8747875
34001,-439.0021163,-105.599623,-125.3688214,-725.8067327
34002,-236.4620931,-248.2365541,-129.459479,-263.9410318
34003,-236.4634595,-239.239323,-120.5783387,-259.9870855
34004,-236.4634705,-239.2393386,-116.5783128,-259.9856248
34005,-236.4634706,-239.2393387,-116.5783154,-259.9856131
34006,-236.4634706,-239.2393387,-116.5783154,-259.985613
34007,-236.4634706,-239.2393387,-116.5783154,-263.8233526
34008,-258.2186691,-239.2393387,-116.5783154,-263.9861503
34009,-248.2187451,-239.2393387,-116.5783154,-259.9856172
34010,-248.2187436,-239.2393387,-152.3280466,-259.985613
34011,-124.5944319,-239.2393387,-132.9253687,-259.985613
34012,-109.5885083,-239.2393387,-134.6425677,-259.985613
34013,-109.5884549,-243.3327529,-129.7461977,-259.985613
34014,-109.5884547,-239.3321416,-125.746601,-259.985613
34015,-109.5884547,-1051.908166,-125.7466091,-259.985613
34016,-109.5884547,-1036.908027,-125.7466092,-259.985613
34017,-109.5884547,-1036.908027,-125.7466092,-259.985613
34018,-109.5884547,-1036.908027,-125.7466092,-259.985613
34019,-109.5884547,-1036.908027,-125.7466092,-259.985613
34020,-109.5884547,-1036.908027,-125.7466092,-259.985613
34021,-109.5884547,-1036.908027,-125.7466092,-264.0790278
34022,-109.5884547,-1033.672224,-125.7466092,-119.3804552
34023,-109.5884547,-1045.908177,-125.7466092,-263.0792771
34024,-109.5884547,-1036.908028,-125.7466092,-119.3804556
34025,-109.5884547,-1036.908027,-125.7466092,-263.0792771
34026,-283.4660523,-1036.908027,-125.7466092,-119.3804556
34027,-260.4660518,-1036.908027,-125.7466092,-263.0792771
34028,-260.4660561,-1036.908027,-125.7466092,-119.3804556
34029,-260.4660562,-1036.908027,-125.7466092,-263.0792771
34030,-260.4660562,-1036.908027,-125.7466092,-266.3090068
34031,-260.4660562,-1036.908027,-125.7466092,-263.3094254
34032,-260.4660562,-1036.908027,-125.7466092,-263.3094266
34033,-260.4660562,-1036.908027,-125.7466092,-263.3094266
34034,-260.4660562,-1036.908027,-125.7466092,-263.3094266
34035,-260.4660562,-1036.908027,-125.7466092,-276.5041431
34036,-260.4660562,-1036.908027,-125.7466092,-263.5035122
34037,-260.4660562,-1036.908027,-125.7466092,-263.5035107
34038,-260.4660562,-1036.908027,-125.7466092,-263.5035107
34039,-260.4660562,-1036.908027,-125.7466092,-263.5035107
34040,-260.4660562,-1036.908027,-125.7466092,-263.5035107
34041,-285.2325448,-1036.908027,-128.8187016,-263.5035107
34042,-276.23257,-1036.908027,-125.8182416,-263.5035107
34043,-276.2325685,-1036.908027,-125.8182381,-263.5035107
34044,-276.2325685,-1036.908027,-125.8182381,-263.5035107
34045,-280.1258711,-1036.908027,-125.8182381,-263.5035107
34046,-276.1257293,-1036.908027,-125.8182381,-263.5035107
34047,-276.1257285,-1036.908027,-125.8182381,-263.5035107
34048,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34049,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34050,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34051,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34052,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34053,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34054,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34055,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34056,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34057,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34058,-276.1257284,-1036.908027,-125.8182381,-263.5035107
34059,-276.1257284,-1154.944694,-125.8182381,-263.5035107
34060,-276.1257284,-1048.907794,-116.9265277,-263.5035107
34061,-276.1257284,-1036.908027,-105.9265314,-263.5035107
34062,-276.1257284,-1036.908027,-105.9265353,-263.5035107
34063,-281.2596166,-1036.908027,-998.2688376,-263.5035107
34064,-276.2597996,-1036.908027,-119.6034464,-263.5035107
34065,-276.2598006,-1143.888876,-105.5997926,-263.5035107
34066,-276.2598007,-1055.907775,-105.5997686,-263.5035107
34067,-276.2598007,-1036.908026,-105.5997685,-290.439142
34068,-276.2598007,-1036.908027,-105.5997685,-283.4390092
34069,-276.7218738,-1036.908027,-105.5997685,-413.0086509
34070,-276.7222522,-1036.908027,-105.5997685,-402.0089388
34071,-276.7222615,-1036.908027,-105.5997685,-408.153901
34072,-276.7222617,-1036.908027,-105.5997685,-402.1529181
34073,-276.7222617,-1036.908027,-105.5997685,-265.3286754
34074,-276.7222617,-1036.908027,-105.5997685,-261.3922745
34075,-276.7222617,-1036.908027,-105.5997685,-259.3920027
34076,-276.7222617,-1036.908027,-105.5997685,-259.3920307
34077,-276.7222617,-1036.908027,-105.5997685,-259.3920311
34078,-276.7222617,-1036.908027,-105.5997685,-259.3920311
34079,-276.7222617,-1036.908027,-105.5997685,-259.3920311
34080,-276.7222617,-1036.908027,-105.5997685,-259.3920311
34081,-276.7222617,-1036.908027,-109.4928385,-259.3920311
34082,-281.8619483,-1036.908027,-105.421754,-259.3920311
34083,-276.862141,-1036.908027,-105.4249406,-725.7797055
34084,-276.8621421,-1036.908027,-105.4249651,-712.7764384
34085,-276.8621421,-1036.908027,-111.5998912,-712.7764201
34086,-276.8621421,-1036.908027,-236.8654668,-712.77642
34087,-276.8621421,-1036.908027,-112.53951,-712.77642
34088,-276.8621421,-1036.908027,-111.3602353,-712.77642
34089,-276.8621421,-1036.908027,-111.537148,-712.77642
34090,-276.8621421,-1036.908027,-107.5373533,-873.2952522
34091,-276.8621421,-1036.908027,-105.5385485,-864.2948694
34092,-276.8621421,-1036.908027,-105.5385379,-864.2948706
34093,-276.8621421,-1036.635469,-105.5385377,-864.2948706
34094,-307.6853379,-1036.6354,-105.5385377,-864.2948706
34095,-296.686071,-1036.635399,-105.5385377,-864.2948706
34096,-296.6860773,-1036.635399,-105.5385377,-864.2948706
34097,-296.6860773,-1036.635399,-105.5385377,-864.2948706
34098,-296.6860773,-1036.635399,-105.5385377,-864.2948706
34099,-296.6860773,-1036.635399,-105.5385377,-864.2948706
34100,-296.6860773,-1036.635399,-105.5385377,-864.2948706
34101,-283.8632364,-1036.635399,-105.5385377,-864.2948706
34102,-299.6856497,-1036.635399,-105.5385377,-864.2948706
34103,-296.6860774,-1036.635399,-105.5385377,-864.2948706
34104,-296.6860773,-1036.635399,-114.1594606,-864.2948706
34105,-296.6860773,-1036.635399,-110.9565764,-864.2948706
34106,-296.6860773,-1036.635399,-108.5479823,-864.2948706
34107,-296.6860773,-1036.635399,-157.9096193,-864.2948706
34108,-296.6860773,-1036.635399,-148.9106121,-864.2948706
34109,-296.6860773,-1036.635399,-148.910625,-864.2948706
34110,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34111,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34112,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34113,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34114,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34115,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34116,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34117,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34118,-296.6860773,-1036.635399,-148.9106251,-864.2948706
34119,-296.6860773,-1036.635399,-335.4460824,-864.2948706
34120,-296.6860773,-1036.635399,-518.1634604,-864.2948706
34121,-296.6860773,-1036.635399,-511.0904418,-864.2948706
34122,-296.6860773,-1036.635399,-508.0909629,-864.2948706
34123,-296.6860773,-1036.635399,-508.090967,-864.2948706
34124,-296.6860773,-1036.635399,-508.0909671,-864.2948706
34125,-296.6860773,-1036.635399,-508.0909671,-864.2948706
34126,-296.6860773,-1036.635399,-508.0909671,-864.2948706
34127,-296.6860773,-1036.635399,-508.0909671,-864.2948706
34128,-296.6860773,-1036.635399,-508.0909671,-864.2948706
34129,-296.6860773,-1070.352045,-508.0909671,-864.2948706
34130,-296.6860773,-1066.35195,-508.0909671,-864.2948706
34131,-296.6860773,-1066.35195,-364.4258971,-864.2948706
34132,-296.6860773,-1066.35195,-237.4612073,-864.2948706
34133,-296.6860773,-1066.35195,-228.5360421,-864.2948706
34134,-296.6860773,-1066.35195,-225.5361025,-864.2948706
34135,-296.6860773,-1066.35195,-225.5361058,-245.9610698
34136,-296.6860773,-1066.35195,-225.5361059,-238.9618174
34137,-296.6860773,-1066.35195,-225.5361059,-238.961818
34138,-302.1585992,-1067.192012,-225.5361059,-238.961818
34139,-281.1586033,-1076.280685,-225.5361059,-238.961818
34140,-281.1586035,-1069.280789,-225.5361059,-238.961818
34141,-281.1586035,-1069.280789,-225.5361059,-238.961818
34142,-281.1586035,-1069.280789,-225.5361059,-238.961818
34143,-281.1586035,-1069.280789,-225.5361059,-238.961818
34144,-281.1586035,-1069.280789,-225.5361059,-238.961818
34145,-281.1586035,-1069.280789,-225.5361059,-238.961818
34146,-281.1586035,-1069.280789,-225.5361059,-238.961818
34147,-281.1586035,-1069.280789,-225.5361059,-238.961818
34148,-281.1586035,-1069.280789,-225.5361059,-238.961818
34149,-281.1586035,-1069.280789,-225.5361059,-238.961818
34150,-281.1586035,-1069.280789,-385.1340666,-238.961818
34151,-281.1586035,-1069.280789,-237.4871307,-238.961818
34152,-281.1586035,-1069.280789,-227.537053,-238.961818
34153,-281.1586035,-1069.280789,-225.5360911,-241.6665495
34154,-281.1586035,-1085.948102,-225.5361056,-226.6667808
34155,-281.1586035,-1074.94802,-225.5361059,-226.6667818
34156,-281.1586035,-1074.94802,-225.5361059,-226.6667818
34157,-281.1586035,-1074.94802,-225.5361059,-226.6667818
34158,-281.1586035,-1074.94802,-225.5361059,-226.6667818
34159,-454.3400471,-1073.956003,-225.5361059,-226.6667818
34160,-442.339883,-1073.956474,-226.6982161,-226.6667818
34161,-442.3398816,-1073.956476,-230.536209,-226.6667818
34162,-442.3398816,-1073.956476,-223.5253456,-226.6667818
34163,-442.3398816,-1073.956476,-133.1207473,-226.6667818
34164,-442.3398816,-1073.956476,-128.1230412,-226.6667818
34165,-442.3398816,-1073.956476,-135.9384507,-109.2607287
34166,-442.3398816,-1073.956476,-136.1221039,-106.2615473
34167,-442.3398816,-1073.956476,-135.9384504,-106.2615535
34168,-442.3398816,-1073.956476,-136.1221039,-106.2615536
34169,-442.3398816,-1073.956476,-135.9384504,-108.1954994
34170,-442.3398816,-1073.956476,-112.9652018,-106.1954948
34171,-442.3398816,-1073.956476,-130.3847999,-106.1954604
34172,-442.3398816,-1073.956476,-114.5070487,-106.1954599
34173,-442.3398816,-362.8493872,-108.5077369,-106.1954599
34174,-442.3398816,-355.6854312,-108.5077535,-106.1954599
34175,-442.3398816,-226.4441018,-108.5077537,-106.1954599
34176,-442.3398816,-215.4486803,-108.5077537,-106.1954599
34177,-442.3398816,-215.4487275,-108.5077537,-106.1954599
34178,-442.3398816,-222.6368493,-108.5077537,-106.1954599
34179,-442.3398816,-215.6378764,-108.5077537,-106.1954599
34180,-442.3398816,-215.6379027,-108.5077537,-106.1954599
34181,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34182,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34183,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34184,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34185,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34186,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34187,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34188,-442.3398816,-215.6379031,-108.5077537,-106.1954599
34189,-442.3398816,-215.6379031,-247.455725,-106.1954599
34190,-442.3398816,-215.6379031,-121.5073585,-106.1954599
34191,-442.3398816,-1082.402168,-108.5077421,-106.1954599
34192,-442.3398816,-229.6315301,-108.5077535,-106.1954599
34193,-442.3398816,-215.6378553,-227.8881227,-106.1954599
34194,-442.3398816,-215.6379028,-237.7151156,-106.1954599
34195,-442.3398816,-215.6379031,-229.8875788,-106.1954599
34196,-442.3398816,-215.6379031,-237.7151156,-106.1954599
34197,-442.3398816,-215.6379031,-232.3050238,-106.1954599
34198,-442.3398816,-215.6379031,-233.5145763,-106.1954599
34199,-442.3398816,-215.6379031,-229.3040277,-106.1954599
34200,-442.3398816,-215.6379031,-233.5145763,-106.1954599
34201,-442.3398816,-215.6379031,-229.3040277,-106.1954599
34202,-442.3398816,-215.6379031,-233.5145763,-106.1954599
34203,-442.3398816,-215.6379031,-229.3040277,-106.1954599
34204,-442.3398816,-215.6379031,-233.5145763,-106.1954599
34205,-442.3398816,-243.5701509,-229.3040277,-106.1954599
34206,-442.3398816,-235.5700792,-233.5145763,-106.1954599
34207,-442.3398816,-235.5700737,-229.3040277,-106.1954599
34208,-442.3398816,-235.5700736,-233.5145763,-106.1954599
34209,-435.2355841,-235.5700736,-229.3040277,-106.1954599
34210,-453.3388906,-235.5700736,-233.5145763,-106.1954599
34211,-442.3398759,-235.5700736,-259.0160874,-106.1954599
34212,-442.3398816,-235.5700736,-239.0181359,-106.1954599
34213,-442.3398816,-235.5700736,-277.7241577,-106.1954599
34214,-442.3398816,-235.5700736,-113.1229408,-106.1954599
34215,-442.3398816,-235.5700736,-105.462394,-106.1954599
34216,-442.3398816,-235.5700736,-105.4678823,-106.1954599
34217,-442.3398816,-235.5700736,-105.4679089,-106.1954599
34218,-442.3398816,-235.5700736,-105.467909,-106.1954599
34219,-442.3398816,-235.5700736,-105.467909,-106.1954599
34220,-442.3398816,-235.5700736,-105.467909,-106.1954599
34221,-442.3398816,-235.5700736,-105.467909,-106.1954599
34222,-442.3398816,-235.5700736,-105.467909,-106.1954599
34223,-442.3398816,-235.5700736,-105.467909,-106.1954599
34224,-442.3398816,-235.5700736,-105.467909,-106.1954599
34225,-442.3398816,-235.5700736,-105.467909,-106.1954599
34226,-442.3398816,-235.5700736,-105.467909,-106.1954599
34227,-442.3398816,-235.5700736,-105.467909,-106.1954599
34228,-442.3398816,-235.5700736,-105.467909,-106.1954599
34229,-442.3398816,-235.5700736,-105.467909,-106.1954599
34230,-442.3398816,-235.5700736,-105.467909,-106.1954599
34231,-442.3398816,-235.5700736,-105.467909,-106.1954599
34232,-442.3398816,-235.5700736,-105.467909,-106.1954599
34233,-442.3398816,-235.5700736,-105.467909,-106.1954599
34234,-442.3398816,-749.0607361,-105.467909,-106.1954599
34235,-442.3398816,-262.8706894,-105.467909,-106.1954599
34236,-442.3398816,-249.8673986,-105.467909,-106.1954599
34237,-442.3398816,-249.8673817,-1130.580788,-106.1954599
34238,-442.3398816,-249.8673817,-107.787127,-106.1954599
34239,-442.3398816,-249.8673817,-94.78479755,-106.1954599
34240,-442.3398816,-249.8673817,-92.78599422,-106.1954599
34241,-442.3398816,-249.8673817,-107.4577934,-106.1954599
34242,-442.3398816,-249.8673817,-105.4687367,-106.1954599
34243,-442.3398816,-249.8673817,-105.4687897,-106.1954599
34244,-442.3398816,-249.8673817,-105.46879,-106.1954599
34245,-442.3398816,-249.8673817,-105.46879,-106.1954599
34246,-442.3398816,-249.8673817,-105.46879,-106.1954599
34247,-442.3398816,-249.8673817,-105.46879,-106.1954599
34248,-442.3398816,-249.8673817,-105.46879,-106.1954599
34249,-442.3398816,-249.8673817,-105.46879,-106.1954599
34250,-442.3398816,-249.8673817,-105.46879,-106.1954599
34251,-442.3398816,-249.8673817,-105.46879,-106.1954599
34252,-596.4667973,-249.8673817,-105.46879,-106.1954599
34253,-583.4660702,-249.8673817,-105.46879,-106.1954599
34254,-583.4660696,-249.8673817,-105.46879,-106.1954599
34255,-583.4660696,-249.8673817,-105.46879,-106.1954599
34256,-573.5841791,-249.8673817,-105.46879,-106.1954599
34257,-567.5841347,-249.8673817,-105.46879,-106.1954599
34258,-567.5841347,-249.8673817,-105.46879,-106.1954599
34259,-567.5841347,-249.8673817,-105.46879,-106.1954599
34260,-567.5841347,-249.8673817,-105.46879,-106.1954599
34261,-552.0718997,-249.8673817,-105.46879,-106.1954599
34262,-544.0717569,-249.8673817,-105.46879,-106.1954599
34263,-548.9809302,-249.8673817,-105.46879,-106.1954599
34264,-543.980897,-249.8673817,-105.46879,-106.1954599
34265,-543.9808976,-249.8673817,-105.46879,-106.1954599
34266,-543.9808976,-249.8673817,-105.46879,-106.1954599
34267,-543.9808976,-249.8673817,-105.46879,-106.1954599
34268,-543.9808976,-249.8673817,-105.46879,-106.1954599
34269,-543.9808976,-249.8673817,-105.46879,-106.1954599
34270,-543.9808976,-115.1380714,-105.46879,-106.1954599
34271,-543.9808976,-105.1373074,-105.46879,-106.1954599
34272,-543.9808976,-105.1372904,-105.46879,-106.1954599
34273,-543.9808976,-105.1372902,-105.46879,-106.1954599
34274,-543.9808976,-105.1372902,-105.46879,-106.1954599
34275,-543.9808976,-105.1372902,-105.46879,-106.1954599
34276,-543.9808976,-105.1372902,-105.46879,-106.1954599
34277,-400.6667004,-105.1372902,-105.46879,-106.1954599
34278,-386.6662413,-105.1372902,-105.46879,-232.7822633
34279,-386.6662379,-105.1372902,-105.46879,-229.7821113
34280,-386.6662379,-105.1372902,-105.46879,-229.7821162
34281,-386.6662379,-105.1372902,-105.46879,-229.7821163
34282,-386.6662379,-105.1372902,-105.46879,-229.7821163
34283,-386.6662379,-105.1372902,-105.46879,-229.7821163
34284,-386.6662379,-105.1372902,-105.46879,-229.7821163
34285,-565.0607263,-105.1372902,-105.46879,-229.7821163
34286,-547.0609201,-105.1372902,-105.46879,-229.7821163
