Train,Test
-2644.122238,-22.45457067
-2702.5625,-22.45457067
-2743.447697,-22.45457067
-2729.947697,-22.45457067
-2737.52198,-22.45457067
-2733.061223,-22.45457067
-2730.561223,-22.45457067
-2734.033367,-22.45457067
-2734.061223,-22.45457067
-2425.217475,-22.45457067
-2426.165509,-22.45457067
-2421.165509,-22.45457067
-2421.165509,-22.45457067
-2733.26768,-22.45457067
-2732.731979,-22.45457067
-2733.754615,-22.45457067
-1204.015059,-22.45457067
-1631.006069,-22.45457067
-1659.847678,-22.45457067
-1646.194245,-22.45457067
-2014.588486,-22.45457067
-747.4516265,-22.45457067
-764.6184219,-22.45457067
-736.0060634,-22.45457067
-726.505622,-22.45457067
-729.0115666,-22.45457067
-729.1730123,-22.45457067
-729.7130253,-22.45457067
-725.0568683,-22.45457067
-890.509791,-22.45457067
-928.5388487,-22.45457067
-928.5729254,-22.45457067
-937.3609722,-22.45457067
-622.7020427,-22.45457067
-457.2238988,-22.45457067
-456.745177,-22.45457067
-452.745177,-22.45457067
-69.5764258,-22.45457067
-109.0229758,-22.45457067
-105.0237632,-22.45457067
-101.5237632,-22.45457067
-103.1817413,-22.45457067
-101.6817413,-22.45457067
-153.1806079,-22.45457067
-153.1640659,-22.45457067
-151.6640659,-22.45457067
-518.655691,-22.45457067
-512.655691,-22.45457067
-513.8777796,-22.45457067
-512.8724221,-22.45457067
-514.8586472,-22.45457067
-160.4372514,-22.45457067
-151.4317199,-22.45457067
-118.366055,-22.45457067
-111.366055,-22.45457067
-74.90295881,-22.45457067
-276.9930263,-22.45457067
-435.6038935,-22.45457067
-433.3909061,-22.45457067
-436.4120701,-22.45457067
-432.4120701,-22.45457067
-433.4067719,-22.45457067
-755.5220885,-22.45457067
-744.4304167,-22.45457067
-744.4304167,-22.45457067
-756.9557244,-22.45457067
-792.0165766,-22.45457067
-2349.12312,-22.45457067
-2315.527835,-22.45457067
-2063.003689,-22.45457067
-2058.202237,-22.45457067
-2057.249514,-22.45457067
-752.9570416,-22.45457067
-792.8972195,-22.45457067
-831.9646684,-22.45457067
-378.5156209,-22.45457067
-739.1307736,-22.45457067
-738.4751685,-22.45457067
-379.7897393,-22.45457067
-374.3508001,-22.45457067
-389.9801545,-22.45457067
-742.9700146,-22.45457067
-746.0202503,-22.45457067
-1974.681298,-22.45457067
-1972.677024,-22.45457067
-2424.423369,-22.45457067
-2738.479041,-22.45457067
-2733.450823,-22.45457067
-2729.538082,-22.45457067
-2736.284625,-22.45457067
-2732.774392,-22.45457067
-2736.319572,-22.45457067
-2737.653582,-22.45457067
-2735.108368,-22.45457067
-2733.177805,-22.45457067
-2731.635626,-22.45457067
-2433.43893,-22.45457067
-2468.344601,-22.45457067
-2466.419215,-22.45457067
-2420.988412,-22.45457067
-2464.953056,-22.45457067
-2775.582104,-22.45457067
-2770.636264,-22.45457067
-2767.136264,-22.45457067
-2724.172954,-22.45457067
-2718.952909,-22.45457067
-2719.931864,-22.45457067
-2728.487391,-22.45457067
-2721.469957,-22.45457067
-2720.986473,-22.45457067
-2035.259634,-22.45457067
-2080.237067,-22.45457067
-2083.713788,-22.45457067
-2040.736269,-22.45457067
-2036.237304,-22.45457067
-2090.183583,-22.45457067
-2086.720828,-22.45457067
-2084.200068,-22.45457067
-2042.736269,-22.45457067
-2091.706868,-22.45457067
-2073.72067,-22.45457067
-2053.487428,-22.45457067
-2085.730968,-22.45457067
-2080.730968,-22.45457067
-2082.748965,-22.45457067
-2476.561043,-22.45457067
-2427.091378,-22.45457067
-2476.06806,-22.45457067
-2480.423744,-22.45457067
-2481.910514,-22.45457067
-2471.129261,-22.45457067
-2502.300246,-22.45457067
-2474.05614,-22.45457067
-2730.502059,-22.45457067
-2730.986527,-22.45457067
-2730.901442,-22.45457067
-2727.964715,-22.45457067
-2727.964715,-22.45457067
-2570.822697,-22.45457067
-860.2936453,-22.45457067
-853.7765626,-22.45457067
-852.270947,-22.45457067
-853.2707099,-22.45457067
-820.2241341,-22.45457067
-812.2241341,-22.45457067
-813.3714375,-22.45457067
-513.5662103,-22.45457067
-162.0096406,-22.45457067
-471.9130977,-22.45457067
-465.9028249,-22.45457067
-467.5359841,-22.45457067
-464.0359841,-22.45457067
-467.4959711,-22.45457067
-477.122476,-22.45457067
-464.122476,-22.45457067
-858.444556,-22.45457067
-853.444556,-22.45457067
-858.8289903,-22.45457067
-852.8712401,-22.45457067
-822.7734255,-22.45457067
-856.2398156,-22.45457067
-852.7398156,-22.45457067
-854.2590834,-22.45457067
-1224.272823,-22.45457067
-1176.800308,-22.45457067
-791.6458669,-22.45457067
-433.277905,-22.45457067
-118.6606413,-22.45457067
-427.7898824,-22.45457067
-377.8021024,-22.45457067
-428.7822533,-22.45457067
-470.3601762,-22.45457067
-856.8081014,-22.45457067
-867.2277029,-22.45457067
-854.222086,-22.45457067
-823.2986018,-22.45457067
-818.2761125,-22.45457067
-855.7618473,-22.45457067
-2331.894163,-22.45457067
-2332.817907,-22.45457067
-2330.177263,-22.45457067
-2370.218986,-22.45457067
-2366.520633,-22.45457067
-2366.544421,-22.45457067
-2737.502804,-22.45457067
-2731.562415,-22.45457067
-2726.562415,-22.45457067
-2730.061614,-22.45457067
-2373.803885,-22.45457067
-2423.84786,-22.45457067
-2377.804808,-22.45457067
-2706.344442,-22.45457067
-2760.847477,-22.45457067
-2759.296293,-22.45457067
-2719.753533,-22.45457067
-2727.812365,-22.45457067
-2716.889248,-22.45457067
-2717.911556,-22.45457067
-2756.926568,-22.45457067
-1586.651763,-22.45457067
-1420.721907,-22.45457067
-1577.741229,-22.45457067
-1572.915525,-22.45457067
-1942.261179,-22.45457067
-2305.889617,-22.45457067
-2297.390056,-22.45457067
-2295.390056,-22.45457067
-1127.648509,-22.45457067
-775.1901736,-22.45457067
-763.1904074,-22.45457067
-763.1901736,-22.45457067
-1978.541664,-22.45457067
-1975.777145,-22.45457067
-2347.137086,-22.45457067
-2301.086499,-22.45457067
-2298.122327,-22.45457067
-858.3346073,-22.45457067
-824.7509539,-22.45457067
-778.293563,-22.45457067
-773.293563,-22.45457067
-775.7930051,-22.45457067
-2257.874079,-22.45457067
-1901.953831,-22.45457067
-1896.294517,-22.45457067
-1941.89082,-22.45457067
-2300.585879,-22.45457067
-2299.062397,-22.45457067
-2299.347275,-22.45457067
-2347.96028,-22.45457067
-2337.442207,-22.45457067
-2339.076909,-22.45457067
-2561.635333,-22.45457067
-2556.135333,-22.45457067
-2032.323396,-22.45457067
-1980.839238,-22.45457067
-2344.369546,-22.45457067
-1986.339238,-22.45457067
-2033.307689,-22.45457067
-2337.8204,-22.45457067
-861.4606081,-22.45457067
-502.4552948,-22.45457067
-552.9936404,-22.45457067
-508.9169782,-22.45457067
-501.4169782,-22.45457067
-1106.08503,-22.45457067
-2032.022644,-22.45457067
-2022.464136,-22.45457067
-2026.935711,-22.45457067
-2024.677302,-22.45457067
-2023.183556,-22.45457067
-2025.706225,-22.45457067
-868.759741,-22.45457067
-859.759741,-22.45457067
-913.6446424,-22.45457067
-547.0783252,-22.45457067
-503.6017999,-22.45457067
-124.6947219,-22.45457067
-2284.225873,-22.45457067
-2332.794854,-22.45457067
-2283.225873,-22.45457067
-2724.025595,-22.45457067
-2734.159282,-22.45457067
-2724.875657,-22.45457067
-2724.828889,-22.45457067
-2680.836831,-22.45457067
-2685.388134,-22.45457067
-2680.98329,-22.45457067
-1705.291734,-22.45457067
-1692.791734,-22.45457067
-1692.797264,-22.45457067
-1658.243048,-22.45457067
-1622.150891,-22.45457067
-1659.713056,-22.45457067
-1685.757059,-22.45457067
-2052.205563,-22.45457067
-2092.546758,-22.45457067
-2049.980523,-22.45457067
-1554.764805,-22.45457067
-1578.016306,-22.45457067
-1621.575694,-22.45457067
-1597.323253,-22.45457067
-1189.833108,-22.45457067
-1183.833108,-22.45457067
-880.4560704,-22.45457067
-832.3832861,-22.45457067
-882.9619178,-22.45457067
-872.9619178,-22.45457067
-872.9619178,-22.45457067
-873.1124017,-22.45457067
-1038.224094,-22.45457067
-748.9831193,-22.45457067
-746.1251592,-22.45457067
-439.8807917,-22.45457067
-828.60636,-22.45457067
-823.10636,-22.45457067
-534.4176678,-22.45457067
-1326.353234,-22.45457067
-1607.072717,-22.45457067
-1999.714825,-22.45457067
-1992.715221,-22.45457067
-1990.711022,-22.45457067
-2386.14324,-22.45457067
-1995.481419,-22.45457067
-1993.465147,-22.45457067
-1856.843404,-22.45457067
-1902.80541,-22.45457067
-1893.816385,-22.45457067
-1937.26953,-22.45457067
-1933.261789,-22.45457067
-1932.261789,-22.45457067
-1977.714208,-22.45457067
-1973.522717,-22.45457067
-1946.009266,-22.45457067
-2378.724469,-22.45457067
-1942.274063,-22.45457067
-1932.770354,-22.45457067
-1936.307233,-22.45457067
-927.2322056,-22.45457067
-868.1635932,-22.45457067
-1168.164184,-22.45457067
-1173.747333,-22.45457067
-1183.952859,-22.45457067
-1219.41994,-22.45457067
-1214.91994,-22.45457067
-1215.059279,-22.45457067
-858.1180355,-22.45457067
-854.623584,-22.45457067
-715.2970617,-22.45457067
-715.1980031,-22.45457067
-728.2089225,-22.45457067
-1910.118772,-22.45457067
-2122.131674,-22.45457067
-854.7087301,-22.45457067
-852.2087301,-22.45457067
-2266.614077,-22.45457067
-2114.091948,-22.45457067
-2069.662797,-22.45457067
-2107.114742,-22.45457067
-2101.614742,-22.45457067
-2469.860284,-22.45457067
-2428.938785,-22.45457067
-2422.113339,-22.45457067
-2383.566033,-22.45457067
-2423.849618,-22.45457067
-2420.847782,-22.45457067
-2463.812966,-22.45457067
-2115.702723,-22.45457067
-2474.254893,-22.45457067
-2420.290429,-22.45457067
-2411.276539,-22.45457067
-2122.02571,-22.45457067
-2121.723161,-22.45457067
-2123.752362,-22.45457067
-2468.745387,-22.45457067
-2464.692137,-22.45457067
-2460.918322,-22.45457067
-2473.064142,-22.45457067
-2293.947841,-22.45457067
-1884.448598,-22.45457067
-1874.967015,-22.45457067
-2330.022031,-22.45457067
-2327.470768,-22.45457067
-1012.887427,-22.45457067
-1248.46384,-22.45457067
-1242.464139,-22.45457067
-255.7811815,-22.45457067
-218.3198448,-22.45457067
-111.8622576,-22.45457067
-71.84908808,-22.45457067
-376.6056823,-22.45457067
-377.8087106,-22.45457067
-377.1056823,-22.45457067
-431.1193469,-22.45457067
-140.8240056,-22.45457067
-134.3119641,-22.45457067
-138.9393884,-22.45457067
-96.47175053,-22.45457067
-98.34528115,-22.45457067
-137.3947152,-22.45457067
-180.4692347,-22.45457067
-183.861267,-22.45457067
-526.8613637,-22.45457067
-522.8613637,-22.45457067
-475.8590858,-22.45457067
-495.2062716,-22.45457067
-806.9568212,-22.45457067
-420.0451529,-22.45457067
-414.0448295,-22.45457067
-808.9564983,-22.45457067
-2083.401327,-22.45457067
-2082.303375,-22.45457067
-2501.277956,-22.45457067
-2240.925595,-22.45457067
-2199.88558,-22.45457067
-2239.436151,-22.45457067
-2783.944068,-22.45457067
-2769.944068,-22.45457067
-2721.951114,-22.45457067
-2332.337162,-22.45457067
-2334.376908,-22.45457067
-2330.376908,-22.45457067
-2330.581226,-22.45457067
-2333.107582,-22.45457067
-2330.612973,-22.45457067
-2332.348405,-22.45457067
-2330.848405,-22.45457067
-2332.595448,-22.45457067
-2330.595448,-22.45457067
-2385.074702,-22.45457067
-2380.574702,-22.45457067
-2382.091367,-22.45457067
-2382.933938,-22.45457067
-2338.953568,-22.45457067
-2427.965777,-22.45457067
-2786.59922,-22.45457067
-2424.505026,-22.45457067
-2109.094561,-22.45457067
-2066.074662,-22.45457067
-2072.017137,-22.45457067
-2063.976654,-22.45457067
-2066.000473,-22.45457067
-2389.9511,-22.45457067
-2379.483898,-22.45457067
-2384.388869,-22.45457067
-2379.558758,-22.45457067
-783.5403177,-22.45457067
-1087.454102,-22.45457067
-1133.539222,-22.45457067
-1136.160966,-22.45457067
-1122.160966,-22.45457067
-1139.841305,-22.45457067
-1179.829448,-22.45457067
-818.1253127,-22.45457067
-815.2928443,-22.45457067
-981.8180091,-22.45457067
-979.3377217,-22.45457067
-1183.168217,-22.45457067
-1176.072224,-22.45457067
-1187.579599,-22.45457067
-2062.865919,-22.45457067
-1141.098407,
-1142.636478,
-750.0505,
-734.0568696,
-430.7590489,
-422.2562361,
-2136.28646,
-2163.263772,
-2153.250224,
-2045.957223,
-1993.49139,
-2054.888559,
-2074.456843,
-2395.394902,
-2398.955973,
-2490.19714,
-2330.878218,
-2285.405253,
-2286.855121,
-2284.884734,
-2281.884734,
-2283.384437,
-481.3259893,
-2739.383755,
-2736.378715,
-2748.94061,
-2739.752225,
-2405.949595,
-2397.930152,
-2391.4034,
-2343.357986,
-2326.688182,
-2380.710641,
-2373.710641,
-2422.806195,
-2385.190765,
-2010.2266,
-2351.261706,
-2351.113328,
-2346.976586,
-1993.9822,
-2028.527443,
-1992.926426,
-1680.529989,
-1673.18329,
-1675.16469,
-1626.642126,
-65.30253946,
-431.7329731,
-422.2329731,
-1123.699682,
-1175.178573,
-1175.987725,
-1188.193757,
-835.4159957,
-1942.07466,
-2306.372757,
-2306.48276,
-1794.306288,
-2339.995072,
-1791.306288,
-1972.400111,
-875.8495624,
-831.3835569,
-520.4134872,
-511.9134872,
-485.6849176,
-529.1623386,
-483.6839746,
-193.5887276,
-463.4467916,
-454.9523362,
-458.9964043,
-469.8564516,
-458.942277,
-507.4487895,
-505.2256753,
-862.8188895,
-428.4501069,
-2419.089987,
-2733.460564,
-2438.725156,
-2431.725353,
-270.0209571,
-432.5955272,
-789.7709456,
-833.3424124,
-838.3022863,
-823.8022863,
-517.6882904,
-915.104239,
-906.9057378,
-919.0343527,
-906.5569716,
-904.425126,
-905.1907735,
-904.1907735,
-876.0956189,
-865.9515741,
-1182.546596,
-1175.549262,
-1176.55634,
-1175.553676,
-2693.345223,
-2695.868269,
-2686.287426,
-2687.287664,
-2691.719628,
-2688.492563,
-2685.492563,
-2698.874498,
-2688.448213,
-2733.502415,
-2735.014347,
-1766.061083,
-1718.101159,
-1758.061083,
-2104.355263,
-2102.855263,
-2102.855263,
-2064.088218,
-2106.983089,
-1720.894077,
-1716.427268,
-2081.772073,
-2472.625511,
-2468.678255,
-2459.673734,
-2468.620982,
-2467.53926,
-2469.598751,
-2464.795123,
-2467.36441,
-2102.086381,
-2037.798992,
-2028.315939,
-2576.949932,
-2566.949932,
-2569.434333,
-2579.523073,
-2779.170508,
-2098.736184,
-2117.93993,
-2130.590047,
-1803.564947,
-1766.48681,
-1755.992177,
-1721.975695,
-1680.434013,
-1675.934013,
-1719.464994,
-1765.025678,
-1756.025678,
-1721.477712,
-1715.977712,
-1709.518935,
-1264.191969,
-1300.24864,
-1673.362959,
-1406.778871,
-1663.149402,
-1658.973491,
-1655.473491,
-498.8604962,
-493.8604962,
-496.3421515,
-462.2915579,
-498.2401894,
-767.6608831,
-764.6608831,
-825.1773479,
-816.1948619,
-815.4063407,
-781.4459808,
-775.9365176,
-776.9141786,
-775.4979046,
-777.4811975,
-347.580825,
-375.06336,
-373.5634639,
-345.0809286,
-26.06006667,
-777.1574428,
-819.6042094,
-445.1336113,
-427.1331579,
-425.843923,
-422.343923,
-436.9880924,
-425.1839741,
-2378.056944,
-2337.617491,
-2330.617491,
-2379.538501,
-1991.212328,
-2382.728001,
-2370.727789,
-2370.73291,
-2369.73291,
-2369.640511,
-2371.356634,
-2371.370206,
-2671.177144,
-2526.806774,
-2351.499062,
-2349.999062,
-2349.999062,
-2350.992242,
-2375.827343,
-2369.686655,
-2370.39398,
-2372.925997,
-2369.918934,
-2322.441201,
-2375.398434,
-2370.386193,
-2736.863845,
-2412.609857,
-2401.103247,
-2448.51815,
-2442.202323,
-2775.789761,
-2771.617882,
-2771.104483,
-2772.124756,
-2419.451285,
-2777.267375,
-2773.814627,
-2389.497919,
-2032.303097,
-2027.257612,
-823.4167461,
-870.9120435,
-866.9278835,
-865.8288801,
-865.8395685,
-480.7719103,
-473.2719103,
-745.2937954,
-440.0871003,
-434.7375518,
-438.0792548,
-435.3142333,
-434.3060771,
-433.3060771,
-394.3251375,
-475.7028984,
-870.1312631,
-822.619874,
-815.6308079,
-431.4680472,
-387.4350318,
-383.4350318,
-428.4790056,
-77.88872759,
-75.4220371,
-72.4220371,
-224.1636435,
-394.4892328,
-90.22197781,
-47.16711515,
-67.78569193,
-333.1665365,
-338.6651132,
-334.6520609,
-383.1546076,
-391.8062331,
-778.1799142,
-821.7573168,
-2742.346426,
-968.7623532,
-938.6250507,
-935.6054655,
-559.2657109,
-564.9419373,
-563.4419373,
-563.4419373,
-2600.676685,
-1554.95905,
-1827.918898,
-1835.868873,
-1835.398808,
-1789.483861,
-2335.653879,
-448.8369199,
-442.8366964,
-204.0169007,
-204.0330138,
-2427.848346,
-420.1015737,
-413.601247,
-416.3163255,
-827.3592368,
-816.8589184,
-2000.836266,
-1992.836266,
-1986.856843,
-1984.839462,
-1986.312379,
-2382.766916,
-2370.766916,
-2371.761904,
-2374.757399,
-2341.340243,
-469.9776182,
-467.0171089,
-475.4140269,
-465.0884132,
-464.597644,
-463.4774399,
-112.7034626,
-70.78398182,
-66.75995294,
-64.92474537,
-64.11602217,
-115.6114381,
-79.04180414,
-388.5636804,
-383.1386665,
-383.1386665,
-78.44493832,
-387.7999559,
-382.7999559,
-749.0508152,
-743.5508152,
-783.5560767,
-786.8731862,
-783.7768997,
-428.1380413,
-597.0072559,
-2409.925791,
-2427.481889,
-2426.917603,
-2470.824199,
-2463.086333,
-2773.596969,
-2772.109829,
-515.4179172,
-515.4522838,
-469.4855056,
-109.7474014,
-115.33915,
-472.9708134,
-423.1662881,
-422.822608,
-466.2773201,
-2736.476069,
-2773.437759,
-2723.962727,
-2386.642215,
-2375.586145,
-2067.977181,
-477.2378944,
-473.4903457,
-870.2084727,
-481.42421,
-2381.827771,
-2339.264224,
-2382.365028,
-2346.739663,
-2340.690213,
-2339.149005,
-2335.642615,
-2334.608751,
-2337.729256,
-2380.2762,
-2746.608706,
-2742.647308,
-2738.665672,
-2739.685054,
-2738.668757,
-2739.443043,
-2737.948667,
-729.8349533,
-662.8457371,
-652.8457371,
-652.8457371,
-735.5592842,
-725.5537453,
-939.1913178,
-943.840675,
-932.340675,
-933.3326042,
-933.337866,
-973.1945919,
-519.201308,
-562.2066463,
-513.2015172,
-510.7015172,
-567.7367632,
-2725.974636,
-2723.154348,
-2509.653899,
-2490.15887,
-2501.646054,
-1563.899038,
-1574.803079,
-1539.884147,
-1498.440008,
-2723.15733,
-2722.050035,
-2728.950888,
-2720.969548,
-2718.969548,
-1106.51667,
-1101.51667,
-1092.745453,
-1091.745453,
-1102.596189,
-1101.596189,
-1104.074747,
-1165.919373,
-2722.953279,
-2177.986513,
-1986.131047,
-1983.26074,
-1983.26074,
-1983.26074,
-2350.524889,
-2348.072352,
-2313.465553,
-407.0875698,
-750.7616103,
-746.2410191,
-743.7410191,
-743.7410191,
-440.5649896,
-435.2889307,
-2368.972732,
-2062.043986,
-2021.122529,
-2011.554362,
-2014.054863,
-1189.041769,
-922.4056465,
-1194.513282,
-1158.046369,
-1183.120398,
-809.03704,
-526.9750479,
-159.600152,
-519.7068594,
-2646.130057,
-2646.26875,
-2316.011797,
-2303.478212,
-2299.478212,
-2341.955425,
-2386.883756,
-2379.383756,
-2380.393368,
-2379.393368,
-821.9064704,
-1606.210072,
-934.2342244,
-596.7016782,
-595.2172129,
-609.1616149,
-173.4593225,
-445.9881631,
-626.8859939,
-678.4105372,
-632.3639291,
-624.3639291,
-624.3639291,
-624.3639291,
-687.3277469,
-2078.981114,
-2074.268877,
-2081.325225,
-2794.218936,
-2780.228741,
-2742.196064,
-2696.160695,
-2690.886747,
-2739.51339,
-2731.914357,
-2692.378625,
-573.5765171,
-897.0042416,
-944.3968064,
-2022.730058,
-908.9849437,
-2386.17712,
-2387.743306,
-2383.798225,
-2388.35269,
-2382.560672,
-2383.233622,
-2382.452733,
-2732.448447,
-2721.410618,
-2367.838319,
-2358.838319,
-953.1249278,
-1157.896224,
-1153.053467,
-1155.075385,
-1167.169406,
-1215.302201,
-834.0096731,
-787.5487497,
-787.0478742,
-476.8742229,
-868.6560386,
-875.235481,
-877.1950952,
-864.9367702,
-825.9474432,
-828.9926127,
-533.6266318,
-534.6330701,
-2301.983606,
-2345.574414,
-2335.685204,
-2033.42136,
-788.135371,
-784.6439979,
-742.1731448,
-737.143409,
-734.786174,
-782.7051434,
-746.8205263,
-745.8161679,
-783.7224782,
-773.2224782,
-773.2224782,
-823.3423161,
-869.8495451,
-864.344889,
-865.3513549,
-874.6338975,
-863.1338975,
-863.1338975,
-864.4274122,
-863.2638378,
-864.9537969,
-863.1113011,
-818.0979292,
-817.5730415,
-827.615446,
-815.2826285,
-641.8795444,
-678.3362164,
-180.6715591,
-174.7002069,
-196.3318676,
-240.3063293,
-226.6852245,
-113.7712803,
-126.6399591,
-117.619828,
-512.8233724,
-469.8962423,
-779.7476137,
-1140.256209,
-1131.756209,
