Timestep,Ramp0,Ramp1
29426,-582.1056215,-585.0103842
29427,-582.1056215,-585.0103842
29428,-582.1056215,-585.0103842
29429,-582.1056215,-585.0103842
29430,-582.1056215,-585.0103842
29431,-582.1056215,-585.0103842
29432,-582.1056215,-543.4448993
29433,-586.8847056,-593.5096037
29434,-581.8848756,-585.0103126
29435,-581.8848775,-585.0103825
29436,-948.3774009,-585.0103842
29437,-938.377518,-585.0103842
29438,-938.3775199,-585.0103842
29439,-938.37752,-585.0103842
29440,-938.37752,-585.0103842
29441,-938.37752,-585.0103842
29442,-938.37752,-585.0103842
29443,-938.37752,-585.0103842
29444,-938.37752,-953.8511723
29445,-938.4051409,-645.3430848
29446,-940.0231737,-281.1980003
29447,-938.5222814,-237.6963834
29448,-938.5222727,-231.6980213
29449,-938.5222726,-201.3881488
29450,-983.8904203,-192.3881735
29451,-978.8888006,-192.3881729
29452,-978.8888023,-192.3881729
29453,-978.8888024,-192.3881729
29454,-978.8888024,-192.3881729
29455,-978.8888024,-192.3881729
29456,-978.8888024,-192.3881729
29457,-978.8888024,-192.3881729
29458,-978.8888024,-192.3881729
29459,-978.8888024,-192.3881729
29460,-978.8888024,-192.3881729
29461,-978.8888024,-192.3881729
29462,-978.8888024,-192.3503004
29463,-978.8888024,-192.3505118
29464,-978.8888024,-192.3505143
29465,-978.8888024,-197.2012476
29466,-980.3192842,-192.70345
29467,-978.8214356,-192.7035381
29468,-978.8214297,-192.7035398
29469,-978.8214296,-192.7035398
29470,-978.8214296,-192.7035398
29471,-978.8214296,-192.7035398
29472,-978.8214296,-192.7035398
29473,-871.313357,-192.7035398
29474,-870.3127348,-192.7035398
29475,-870.3127275,-194.8127378
29476,-870.3127275,-195.4293669
29477,-870.3127275,-192.9285862
29478,-870.3127275,-192.9285759
29479,-870.3127275,-192.9285758
29480,-870.3127275,-192.9285758
29481,-870.3127275,-192.9285758
29482,-870.3127275,-192.9285758
29483,-870.3127275,-192.9285758
29484,-870.3127275,-192.9285758
29485,-901.834317,-583.2511373
29486,-900.3297966,-197.6096599
29487,-900.3297315,-193.105058
29488,-900.3297306,-193.1049976
29489,-900.3297306,-193.1049971
29490,-900.3297306,-193.1049971
29491,-900.3297306,-193.1049971
29492,-900.3297306,-193.1049971
29493,-900.3297306,-193.1049971
29494,-900.3297306,-193.1049971
29495,-900.3297306,-193.1049971
29496,-900.3297306,-193.1049971
29497,-900.3297306,-193.1049971
29498,-900.3297306,-193.1049971
29499,-900.3297306,-193.1049971
29500,-900.3297306,-193.1049971
29501,-900.3297306,-193.1049971
29502,-900.3297306,-193.1049971
29503,-900.3297306,-193.1049971
29504,-900.3297306,-193.1049971
29505,-900.3297306,-193.1049971
29506,-900.3297306,-193.1049971
29507,-900.3297306,-193.1049971
29508,-900.3297306,-193.1049971
29509,-900.3297306,-193.1049971
29510,-900.3297306,-193.1049971
29511,-900.3297306,-193.1049971
29512,-900.3297306,-193.1049971
29513,-900.3297306,-193.1049971
29514,-900.3297306,-193.1049971
29515,-900.3297306,-193.1049971
29516,-900.3297306,-240.7226439
29517,-900.3297306,-235.6142212
29518,-900.3297306,-237.7775818
29519,-900.3297306,-238.1125095
29520,-900.3297306,-237.7775808
29521,-900.3297306,-233.275195
29522,-900.3297306,-238.1125079
29523,-900.3297306,-237.7775808
29524,-900.3297306,-238.1125095
29525,-900.3297306,-237.7775808
29526,-900.3297306,-246.1248225
29527,-912.1048637,-232.1664603
29528,-900.1027149,-194.8587598
29529,-1290.186869,-192.3590075
29530,-909.6403425,-192.3590113
29531,-905.5900728,-192.3590113
29532,-1290.186867,-192.3590113
29533,-909.6403425,-192.3590113
29534,-1295.687764,-553.9362264
29535,-2838.203295,-551.4320241
29536,-983.6195029,-551.4319607
29537,-986.035903,-551.43196
29538,-639.8283531,-551.43196
29539,-685.6788926,-551.43196
29540,-636.8280917,-551.43196
29541,-631.3172395,-551.43196
29542,-631.3171114,-551.43196
29543,-631.31711,-551.43196
29544,-631.31711,-551.43196
29545,-631.31711,-556.2676108
29546,-631.31711,-200.0318581
29547,-631.31711,-197.1932938
29548,-631.31711,-195.5495624
29549,-606.197395,-192.5504614
29550,-594.70245,-192.5504733
29551,-594.7025116,-192.5504734
29552,-594.7025121,-192.5504734
29553,-594.7025121,-192.5504734
29554,-594.7025121,-149.4888784
29555,-594.7025121,-142.526943
29556,-594.7025121,-142.5266885
29557,-594.749326,-142.526685
29558,-600.5105381,-142.5266849
29559,-987.7965783,-142.5266849
29560,-607.0186355,-142.5266849
29561,-595.0088371,-142.5266849
29562,-595.0087408,-142.5266849
29563,-595.0087401,-142.5266849
29564,-595.0087401,-142.5266849
29565,-595.0087401,-142.5266849
29566,-595.0087401,-142.5266849
29567,-595.0087401,-142.5266849
29568,-595.0087401,-142.5266849
29569,-595.0087401,-142.5266849
29570,-598.7211026,-142.5266849
29571,-594.7244466,-142.5266849
29572,-594.7244961,-142.5266849
29573,-594.7244968,-142.5266849
29574,-594.7244968,-187.4244624
29575,-594.7244968,-147.0284356
29576,-594.7244968,-142.5267089
29577,-594.7244968,-142.5266851
29578,-594.7244968,-142.5266849
29579,-594.7244968,-142.5266849
29580,-594.7244968,-142.5266849
29581,-594.7244968,-142.5266849
29582,-594.7244968,-142.5266849
29583,-594.7244968,-142.5266849
29584,-594.7244968,-142.5266849
29585,-594.7244968,-189.9230559
29586,-594.7244968,-181.9231141
29587,-594.7244968,-181.9231156
29588,-594.7244968,-181.9231157
29589,-594.7244968,-181.9231157
29590,-594.7244968,-181.9231157
29591,-594.7244968,-181.9231157
29592,-594.7244968,-181.9231157
29593,-594.7244968,-181.9231157
29594,-594.7244968,-181.9231157
29595,-594.7244968,-181.9231157
29596,-594.7244968,-181.9231157
29597,-594.7244968,-181.9231157
29598,-594.7244968,-181.9231157
29599,-594.7244968,-181.9231157
29600,-594.7244968,-181.9231157
29601,-594.7244968,-181.9530109
29602,-594.7244968,-181.9527636
29603,-594.7244968,-181.9528216
29604,-594.7244968,-181.952823
29605,-561.1735134,-181.952823
29606,-554.1736436,-181.952823
29607,-554.1736454,-181.952823
29608,-554.1736454,-181.952823
29609,-597.3952177,-181.952823
29610,-594.3949019,-181.952823
29611,-594.3948987,-181.952823
29612,-594.3948987,-181.952823
29613,-594.3948987,-181.952823
29614,-594.3948987,-181.952823
29615,-594.3948987,-181.952823
29616,-594.3948987,-181.952823
29617,-594.3948987,-181.952823
29618,-594.3948987,-181.952823
29619,-594.3948987,-181.952823
29620,-594.3948987,-181.952823
29621,-594.3948987,-181.952823
29622,-594.3948987,-181.952823
29623,-594.3948987,-181.952823
29624,-594.3948987,-181.952823
29625,-594.3948987,-181.952823
29626,-594.3948987,-181.952823
29627,-594.3948987,-181.952823
29628,-594.3948987,-181.952823
29629,-594.3948987,-181.952823
29630,-594.3948987,-181.952823
29631,-594.3948987,-181.952823
29632,-594.3948987,-181.952823
29633,-594.3948987,-181.952823
29634,-594.3948987,-181.952823
29635,-594.3948987,-181.952823
29636,-401.6702447,-181.952823
29637,-393.163865,-181.952823
29638,-393.1637713,-181.952823
29639,-393.1637704,-181.952823
29640,-393.1637704,-181.952823
29641,-393.1637704,-181.952823
29642,-393.1637704,-181.952823
29643,-393.1637704,-181.952823
29644,-393.1637704,-181.952823
29645,-565.4883478,-232.5525437
29646,-563.9943878,-222.5503613
29647,-563.9944614,-222.5503325
29648,-563.9944623,-222.5503322
29649,-563.9944623,-222.5503322
29650,-563.9944623,-222.5503322
29651,-563.9944623,-222.5503322
29652,-563.9944623,-222.5503322
29653,-563.9944623,-222.5503322
29654,-563.9944623,-222.5503322
29655,-563.9944623,-222.5503322
29656,-563.9944623,-222.5503322
29657,-563.9944623,-222.5503322
29658,-563.9944623,-222.5503322
29659,-563.9944623,-222.5503322
29660,-563.9944623,-222.5503322
29661,-218.3324101,-222.5503322
29662,-215.3329662,-222.5503322
29663,-215.3329954,-222.5503322
29664,-215.332996,-222.5503322
29665,-197.2373032,-222.5503322
29666,-195.2380213,-222.5503322
29667,-195.2380316,-222.5503322
29668,-195.2380317,-222.5503322
29669,-195.2380317,-222.5503322
29670,-195.2380317,-222.5503322
29671,-195.2380317,-222.5503322
29672,-195.2380317,-222.5503322
29673,-195.2380317,-222.5503322
29674,-195.2380317,-223.615192
29675,-236.6232073,-222.6156561
29676,-235.1231584,-222.6156751
29677,-235.1231574,-222.6156754
29678,-235.1231574,-222.6156754
29679,-235.1231574,-222.6156754
29680,-235.1231574,-222.6156754
29681,-235.1231574,-222.6156754
29682,-235.1231574,-222.6156754
29683,-235.1231574,-222.6156754
29684,-235.1231574,-222.6156754
29685,-235.1231574,-222.6156754
29686,-235.1231574,-222.6156754
29687,-235.1231574,-222.6156754
29688,-235.1231574,-222.6156754
29689,-235.1231574,-222.6156754
29690,-235.1231574,-222.6156754
29691,-235.1231574,-222.6156754
29692,-235.1231574,-192.0167407
29693,-235.1231574,-232.617873
29694,-235.1231574,-222.6157045
29695,-235.1231574,-222.6156758
29696,-235.1231574,-222.6156754
29697,-235.1231574,-222.6156754
29698,-235.1231574,-222.6156754
29699,-235.1231574,-222.6156754
29700,-235.1231574,-222.6156754
29701,-235.1231574,-222.6156754
29702,-235.1231574,-222.6156754
29703,-235.1231574,-222.6156754
29704,-235.1231574,-222.6156754
29705,-235.1231574,-186.7740896
29706,-235.1231574,-182.2745078
29707,-235.1231574,-228.9092542
29708,-235.1231574,-190.5110383
29709,-235.1231574,-142.2448111
29710,-235.1231574,-141.2422976
29711,-235.1231574,-141.2422762
29712,-235.1231574,-141.242276
29713,-235.1231574,-141.242276
29714,-235.1231574,-141.242276
29715,-235.1231574,-141.242276
29716,-235.1231574,-141.242276
29717,-1328.586467,-141.242276
29718,-237.1294484,-141.242276
29719,-235.1232303,-141.242276
29720,-235.1231582,-141.242276
29721,-235.1231574,-141.242276
29722,-238.8541575,-141.242276
29723,-235.3544393,-141.242276
29724,-235.3543882,-508.4987989
29725,-235.3543869,-148.1437574
29726,-235.3543869,-141.9485395
29727,-235.3543869,-145.6615222
29728,-235.3543869,-141.1601165
29729,-235.3543869,-141.1600986
29730,-235.3543869,-141.1600985
29731,-235.3543869,-141.1600985
29732,-235.3543869,-2549.497246
29733,-235.3543869,-148.6725919
29734,-235.3543869,-142.6639287
29735,-235.3543869,-141.1601314
29736,-235.3543869,-141.1600987
29737,-235.3543869,-141.1600985
29738,-239.4791849,-141.1600985
29739,-234.9750337,-141.1600985
29740,-234.9749749,-141.1600985
29741,-234.9749742,-141.1600985
29742,-234.9749742,-143.2542546
29743,-234.9749742,-143.1594659
29744,-234.9749742,-141.1600905
29745,-234.9749742,-141.1600984
29746,-234.9749742,-141.1600985
29747,-234.9749742,-141.1600985
29748,-234.9749742,-141.1600985
29749,-234.9749742,-141.1600985
29750,-234.9749742,-141.1600985
29751,-234.9749742,-141.1600985
29752,-234.9749742,-141.1600985
29753,-234.9749742,-141.1600985
29754,-234.9749742,-141.1600985
29755,-234.9749742,-141.1600985
29756,-234.9749742,-141.1600985
29757,-234.9749742,-141.1600985
29758,-234.9749742,-141.1600985
29759,-234.9749742,-141.1600985
29760,-234.9749742,-141.1600985
29761,-234.9749742,-141.1600985
29762,-234.9749742,-141.1600985
29763,-234.9749742,-141.1600985
29764,-234.9749742,-141.1600985
29765,-234.9749742,-141.1600985
29766,-234.9749742,-141.1600985
29767,-234.9749742,-141.1600985
29768,-234.9749742,-141.1600985
29769,-234.9749742,-141.1600985
29770,-234.9749742,-2083.107595
29771,-234.9749742,-147.1727989
29772,-234.9749742,-148.0052639
29773,-234.9749742,-143.5073778
29774,-234.9749742,-143.5074699
29775,-234.9749742,-143.5074717
29776,-234.9749742,-143.5074717
29777,-234.9749742,-143.5074717
29778,-234.9749742,-143.5074717
29779,-234.9749742,-143.5074717
29780,-234.9749742,-143.5074717
29781,-234.9749742,-143.5074717
29782,-234.9749742,-143.5074717
29783,-234.9749742,-143.5074717
29784,-234.9749742,-143.5074717
29785,-234.9749742,-143.5074717
29786,-234.9749742,-143.5074717
29787,-234.9749742,-143.5074717
29788,-234.9749742,-143.5074717
29789,-234.9749742,-143.5074717
29790,-234.9749742,-143.5074717
29791,-234.9749742,-143.5074717
29792,-234.9749742,-143.5074717
29793,-238.2436868,-143.5074717
29794,-234.7434397,-143.5074717
29795,-234.7434899,-143.5074717
29796,-234.7434912,-143.5074717
29797,-234.7434912,-190.4441194
29798,-234.0903568,-172.4883445
29799,-234.7265377,-175.1125915
29800,-234.7433273,-173.2274425
29801,-234.7434896,-170.7266297
29802,-234.7434912,-170.7266195
29803,-234.7434912,-170.7266194
29804,-234.7434912,-170.7266194
29805,-234.7434912,-218.7660509
29806,-234.7434912,-210.267744
29807,-234.7434912,-210.2677652
29808,-234.7434912,-210.2677655
29809,-234.7434912,-210.2677655
29810,-234.7434912,-210.2677655
29811,-234.7434912,-210.2677655
29812,-234.7434912,-210.2677655
29813,-234.7434912,-210.2677655
29814,-234.7434912,-210.2677655
29815,-234.7434912,-210.2677655
29816,-234.7434912,-210.2677655
29817,-234.7434912,-210.2677655
29818,-234.7434912,-210.2677655
29819,-234.7434912,-210.2677655
29820,-234.7434912,-210.2677655
29821,-234.7434912,-210.2677655
29822,-234.7434912,-210.2677655
29823,-234.7434912,-210.2677655
29824,-234.7434912,-210.2677655
29825,-234.7434912,-270.0458915
29826,-234.7434912,-260.5458743
29827,-234.7434912,-260.5459007
29828,-234.7434912,-260.5459013
29829,-235.6930522,-580.8481788
29830,-234.6962908,-572.8473413
29831,-234.6963325,-572.8472943
29832,-234.6963331,-572.8472933
29833,-234.6963331,-768.3447503
29834,-234.6963331,-763.3494738
29835,-234.6963331,-763.3495843
29836,-234.6963331,-763.3495861
29837,-234.6963331,-763.3495861
29838,-234.6963331,-763.3495861
29839,-234.6963331,-763.3495861
29840,-234.6963331,-763.3495861
29841,-234.6963331,-763.3495861
29842,-234.6963331,-763.3495861
29843,-234.6963331,-763.3495861
29844,-234.6963331,-763.3495861
29845,-234.6963331,-763.3495861
29846,-234.6963331,-763.3495861
29847,-234.6963331,-763.3495861
29848,-234.6963331,-763.3495861
29849,-234.6963331,-763.3495861
29850,-234.6963331,-763.3495861
29851,-234.6963331,-763.3495861
29852,-234.6963331,-763.3495861
29853,-234.6963331,-763.3495861
29854,-234.6963331,-763.3495861
29855,-234.6963331,-763.3495861
29856,-234.6963331,-763.3495861
29857,-202.7967744,-763.3495861
29858,-197.9706155,-763.3495861
29859,-197.0514627,-763.3495861
29860,-196.6034289,-763.3495861
29861,-195.600133,-763.3495861
29862,-195.6000906,-765.1632349
29863,-195.60009,-763.1607565
29864,-195.60009,-763.1607222
29865,-195.60009,-418.8278586
29866,-195.60009,-264.8952332
29867,-195.60009,-260.3932909
29868,-195.60009,-260.3932188
29869,-195.6318984,-260.3932175
29870,-559.866329,-260.3932175
29871,-552.9229287,-260.3932175
29872,-551.4169321,-260.3932175
29873,-551.4168639,-260.3932175
29874,-551.4168632,-260.3932175
29875,-551.4168632,-260.3932175
29876,-551.4168632,-260.3932175
29877,-551.4168632,-260.3932175
29878,-551.4168632,-260.3932175
29879,-551.4168632,-263.391852
29880,-551.4168632,-263.2969798
29881,-551.4168632,-260.3019855
29882,-551.4168632,-260.3020444
29883,-551.4168632,-260.3020448
29884,-551.4168632,-260.3020448
29885,-551.4168632,-260.3020448
29886,-551.4168632,-260.3020448
29887,-551.4168632,-260.3020448
29888,-551.4168632,-260.3020448
29889,-551.4168632,-260.3020448
29890,-551.4168632,-227.7833255
29891,-551.4168632,-220.7826097
29892,-551.4168632,-220.7826004
29893,-552.3655075,-220.7826003
29894,-551.3689568,-181.5075431
29895,-551.3689921,-174.3003234
29896,-551.3689925,-170.8018447
29897,-551.3689925,-170.8019071
29898,-551.3689925,-170.8019082
29899,-551.3689925,-170.8019082
29900,-551.3689925,-170.8019082
29901,-551.3689925,-170.8019082
29902,-551.3689925,-170.8019082
29903,-551.3689925,-170.8019082
29904,-551.3689925,-170.8019082
29905,-551.3689925,-170.8019082
29906,-551.3689925,-170.8019082
29907,-551.3689925,-170.8019082
29908,-551.3689925,-170.8019082
29909,-551.3689925,-170.8019082
29910,-551.3689925,-170.8019082
29911,-551.3689925,-170.8019082
29912,-551.3689925,-170.8019082
29913,-551.3689925,-170.8019082
29914,-551.3689925,-170.8019082
29915,-551.3689925,-170.8019082
29916,-551.3689925,-170.8019082
29917,-551.3689925,-170.8019082
29918,-551.3689925,-170.8019082
29919,-866.9960912,-170.8019082
29920,-862.9933151,-170.8019082
29921,-862.9932645,-170.8019082
29922,-862.9932637,-170.8019082
29923,-862.9932637,-170.8019082
29924,-862.9932637,-170.8019082
29925,-862.9932637,-170.8019082
29926,-862.9932637,-170.8019082
29927,-862.9932637,-170.8019082
29928,-862.9932637,-507.2516415
29929,-862.9932637,-182.3006043
29930,-862.9932637,-171.7528224
29931,-862.9932637,-170.7557923
29932,-862.9932637,-170.7558266
29933,-862.9932637,-170.755827
29934,-862.9932637,-170.755827
29935,-862.9932637,-170.755827
29936,-862.9932637,-222.7338865
29937,-864.6800515,-220.7338395
29938,-863.6804184,-220.7338304
29939,-863.6804245,-220.7338302
29940,-863.6804246,-220.7338302
29941,-863.6804246,-220.7338302
29942,-863.6804246,-220.7338302
29943,-863.6804246,-220.7338302
29944,-863.6804246,-220.7338302
29945,-863.6804246,-220.7338302
29946,-863.6804246,-220.7338302
29947,-863.6804246,-220.7338302
29948,-863.6804246,-220.7338302
29949,-863.6804246,-230.6918878
29950,-863.6804246,-230.6914861
29951,-863.6804246,-230.6914811
29952,-863.6804246,-230.691481
29953,-863.6804246,-230.691481
29954,-863.6804246,-230.691481
29955,-863.6804246,-230.691481
29956,-863.6804246,-230.691481
29957,-863.6804246,-240.9103753
29958,-863.6804246,-231.4101581
29959,-863.6804246,-231.4101544
29960,-863.6804246,-231.4101543
29961,-864.480433,-231.4101543
29962,-1225.802359,-231.4101543
29963,-866.001671,-231.4101543
29964,-865.3048863,-231.4101543
29965,-863.8006982,-231.4101543
29966,-863.8006316,-231.4101543
29967,-863.8006306,-231.4101543
29968,-885.8991876,-231.4101543
29969,-883.8983044,-231.4101543
29970,-883.8982908,-231.4101543
29971,-883.8982906,-231.4101543
29972,-883.8982906,-231.4101543
29973,-883.8982906,-231.4101543
29974,-883.8982906,-231.4101543
29975,-883.8982906,-231.4101543
29976,-883.8982906,-231.4101543
29977,-883.7885967,-231.4101543
29978,-883.7994722,-231.4101543
29979,-883.7996454,-231.4101543
29980,-883.7996482,-231.4101543
29981,-883.7996482,-231.4101543
29982,-883.7996482,-231.4101543
29983,-883.7996482,-231.4101543
29984,-883.7996482,-231.4101543
29985,-883.7996482,-231.4101543
29986,-883.7996482,-231.4101543
29987,-883.7996482,-231.4101543
29988,-883.7996482,-231.4101543
29989,-883.7996482,-231.4101543
29990,-883.7996482,-231.4101543
29991,-883.7996482,-231.4101543
29992,-883.7996482,-231.4101543
29993,-883.7996482,-231.4101543
29994,-883.7996482,-231.4101543
29995,-883.7996482,-231.4101543
29996,-883.7996482,-231.4101543
29997,-883.7996482,-231.4101543
29998,-883.7996482,-231.4101543
29999,-883.7996482,-231.4101543
30000,-883.7996482,-231.4101543
30001,-883.7996482,-231.4101543
30002,-2767.846234,-135.8588029
30003,-2456.291068,-133.3589026
30004,-2453.198192,-133.3589017
30005,-2453.198192,-133.3589017
30006,-2453.198192,-133.3589017
30007,-2453.198192,-133.3589017
30008,-2453.198192,-133.3589017
30009,-2453.198192,-133.3589017
30010,-2453.198192,-133.3589017
30011,-2453.198192,-133.3589017
30012,-2453.198192,-133.3589017
