Steps,g_0.98,g_0.99,g_0.995,g_0.999
30309,-105.3190995,-243.9269929,-407.384385,-301.5217438
30310,-487.1598904,-243.9269929,-404.3835074,-286.522437
30311,-399.9463389,-243.9269929,-400.3834665,-286.5224404
30312,-396.9430445,-243.9269929,-400.3834662,-286.5224405
30313,-396.9430252,-245.8477642,-400.3834662,-286.5224405
30314,-396.9430251,-243.8476657,-400.3834662,-286.5224405
30315,-396.9430251,-243.8476482,-264.7990985,-286.5224405
30316,-396.9430251,-243.847648,-257.7958515,-286.5224405
30317,-396.9430251,-118.5840486,-257.7958272,-286.5224405
30318,-396.9430251,-106.5872786,-257.795827,-286.5224405
30319,-396.9430251,-106.5873026,-257.795827,-286.5224405
30320,-396.9430251,-106.5873026,-257.795827,-286.5224405
30321,-396.9430251,-106.5873026,-257.795827,-286.5224405
30322,-396.9430251,-106.5873026,-257.795827,-286.5224405
30323,-396.9430251,-106.5873026,-257.795827,-286.5224405
30324,-396.9430251,-106.5873026,-257.795827,-286.5224405
30325,-435.4108156,-106.5873026,-257.795827,-302.8807001
30326,-412.4109384,-106.5873026,-257.795827,-299.880699
30327,-412.410939,-106.5873026,-257.795827,-299.8807034
30328,-412.410939,-106.5873026,-257.795827,-299.8807035
30329,-412.410939,-106.5873026,-257.795827,-299.8807035
30330,-412.410939,-106.5873026,-257.795827,-299.8807035
30331,-412.410939,-106.5873026,-257.795827,-299.8807035
30332,-412.410939,-106.5873026,-257.795827,-299.8807035
30333,-412.410939,-106.5873026,-257.795827,-299.8807035
30334,-412.410939,-106.5873026,-257.795827,-299.8807035
30335,-412.410939,-106.5873026,-257.795827,-265.1022711
30336,-412.410939,-106.5873026,-257.795827,-259.1002216
30337,-113.6036696,-106.5873026,-257.795827,-259.1002071
30338,-105.6004813,-106.5873026,-257.795827,-259.100207
30339,-105.6004649,-106.5873026,-257.795827,-259.100207
30340,-105.6004648,-106.5873026,-257.795827,-259.100207
30341,-279.5002417,-106.5873026,-120.1373001,-259.100207
30342,-265.5001247,-141.748109,-117.4322684,-259.100207
30343,-265.5001221,-126.7481405,-107.4331998,-259.100207
30344,-265.500122,-126.7481458,-107.4332234,-259.100207
30345,-265.500122,-126.7481459,-107.4332237,-259.100207
30346,-265.500122,-126.7481459,-107.4332237,-259.100207
30347,-265.500122,-156.4827723,-107.4332237,-259.100207
30348,-265.500122,-126.4826662,-107.4332237,-259.100207
30349,-265.500122,-126.4826551,-107.4332237,-255.9438569
30350,-265.500122,-126.4826549,-107.4332237,-1057.699639
30351,-265.500122,-126.4826549,-107.4332237,-1042.700746
30352,-265.500122,-126.4826549,-107.4332237,-1042.700752
30353,-265.500122,-126.4826549,-107.4332237,-1042.700752
30354,-265.500122,-126.4372665,-107.4332237,-1042.700752
30355,-265.500122,-126.4832939,-107.4332237,-1054.401167
30356,-265.500122,-126.4826666,-107.4332237,-335.3657832
30357,-265.500122,-126.4826551,-107.4332237,-324.3634735
30358,-265.500122,-126.4826549,-107.4332237,-319.3631383
30359,-265.500122,-126.4826549,-107.4332237,-319.3631334
30360,-265.500122,-126.4826549,-107.4332237,-319.3631333
30361,-265.500122,-126.4826549,-107.4332237,-319.3631333
30362,-265.500122,-126.4826549,-107.4332237,-319.3631333
30363,-265.500122,-126.4826549,-107.4332237,-319.3631333
30364,-265.500122,-126.4826549,-107.4332237,-319.3631333
30365,-265.500122,-126.4826549,-107.4332237,-319.3631333
30366,-265.500122,-126.4826549,-107.4332237,-319.3631333
30367,-265.500122,-126.4826549,-107.4332237,-319.3631333
30368,-265.500122,-126.4826549,-107.4332237,-319.3631333
30369,-265.500122,-150.6814914,-107.4332237,-364.2831547
30370,-265.500122,-142.6806503,-107.4332237,-365.3578418
30371,-265.500122,-142.6806438,-107.4332237,-360.3574272
30372,-265.500122,-142.6806437,-109.4798511,-360.3574234
30373,-267.5768667,-142.6806437,-107.4795679,-360.3574234
30374,-265.5772195,-142.6806437,-107.4795656,-360.3574234
30375,-265.5772394,-142.6806437,-107.4795656,-360.3574234
30376,-265.5772396,-142.6806437,-107.4795656,-369.5700842
30377,-265.5772396,-142.6806437,-139.1600582,-955.2554579
30378,-265.5772396,-142.6806437,-108.1592153,-377.5730471
30379,-265.5772396,-142.6806437,-108.1592079,-360.5686653
30380,-265.5772396,-142.6806437,-108.1592078,-360.5686256
30381,-265.5772396,-142.6806437,-108.1592078,-360.5686252
30382,-265.5772396,-142.6806437,-108.1592078,-360.5686252
30383,-265.5772396,-142.6806437,-277.1268264,-360.5686252
30384,-265.5772396,-142.6806437,-258.8266899,-360.5686252
30385,-265.5772396,-142.6806437,-241.8275281,-360.5686252
30386,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30387,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30388,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30389,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30390,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30391,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30392,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30393,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30394,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30395,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30396,-265.5772396,-142.6806437,-241.8275326,-360.5686252
30397,-265.5772396,-142.6806437,-241.8275326,-369.3561332
30398,-265.5772396,-142.6806437,-241.8275326,-360.357412
30399,-265.5772396,-142.6806437,-241.8275326,-360.3574233
30400,-265.5772396,-142.6806437,-241.8275326,-360.3574234
30401,-115.0588989,-142.6806437,-110.8623189,-395.4028257
30402,-106.0597025,-142.6806437,-91.86335945,-380.4037824
30403,-106.0597093,-142.6806437,-91.86338764,-380.4037957
30404,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30405,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30406,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30407,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30408,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30409,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30410,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30411,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30412,-106.0597094,-142.6806437,-91.86338799,-380.4037959
30413,-106.0597094,-142.6494424,-91.86338799,-380.4037959
30414,-106.0597094,-131.5219566,-91.86338799,-380.4037959
30415,-106.0597094,-126.5223297,-91.86338799,-854.1875723
30416,-766.9219015,-126.5223325,-91.86338799,-846.0505646
30417,-755.9248754,-126.5223326,-91.86338799,-841.0506734
30418,-114.517244,-126.5223326,-91.86338799,-841.0506732
30419,-107.5139161,-126.5223326,-91.86338799,-841.0506732
30420,-107.51389,-258.1046458,-91.86338799,-841.0506732
30421,-107.5138898,-256.9661534,-91.86338799,-841.0506732
30422,-107.5138898,-259.7498186,-91.86338799,-841.0506732
30423,-107.5138898,-250.7510533,-91.86338799,-841.0506732
30424,-107.5138898,-250.7510646,-91.86338799,-841.0506732
30425,-107.5138898,-250.7510647,-91.86338799,-568.9514824
30426,-107.5138898,-250.7510647,-91.86338799,-578.718631
30427,-107.5138898,-250.7510647,-91.86338799,-568.7191862
30428,-107.5138898,-250.7510647,-91.86338799,-568.7191876
30429,-107.5138898,-134.090006,-91.86338799,-568.7191876
30430,-107.5138898,-137.3503678,-91.86338799,-568.7191876
30431,-107.5138898,-126.3486676,-91.86338799,-568.7191876
30432,-107.5138898,-126.3486545,-91.86338799,-568.7191876
30433,-107.5138898,-126.3486544,-91.86338799,-568.7191876
30434,-107.5138898,-126.3486544,-91.86338799,-568.7191876
30435,-107.5138898,-126.3486544,-91.86338799,-568.7191876
30436,-107.5138898,-126.3486544,-91.86338799,-568.7191876
30437,-107.5138898,-126.3486544,-130.6814909,-568.7191876
30438,-107.5138898,-126.3486544,-117.6501157,-568.7191876
30439,-107.5138898,-126.3486544,-115.6516728,-568.7191876
30440,-107.5138898,-126.3486544,-115.6516847,-568.7191876
30441,-139.3197786,-197.748438,-115.6516848,-568.7191876
30442,-127.3207769,-186.7497033,-115.6516848,-568.7191876
30443,-127.3207789,-186.7497225,-115.6516848,-568.7191876
30444,-127.3207789,-186.7497226,-115.6516848,-717.236997
30445,-128.7209231,-186.7497226,-120.2790375,-717.236521
30446,-111.3515747,-186.7497226,-111.2796258,-717.2365206
30447,-111.3449851,-289.3464511,-111.2796405,-717.2365206
30448,-111.3449456,-286.3451248,-111.2796407,-717.2365206
30449,-111.3449453,-286.3451169,-111.2796407,-717.2365206
30450,-111.3449453,-286.3451169,-111.2796407,-717.2365206
30451,-111.3449453,-297.9800927,-118.9931977,-717.2365206
30452,-144.9311825,-288.9797841,-110.992414,-600.0441006
30453,-126.9314436,-288.9797851,-110.9923958,-587.0445798
30454,-126.931446,-288.9797851,-110.9923956,-587.0445825
30455,-126.9314461,-288.9797851,-110.9923956,-587.0445825
30456,-126.9314461,-288.9797851,-110.9923956,-587.0445825
30457,-126.9314461,-161.3835695,-110.9923956,-587.0445825
30458,-126.9314461,-141.3828783,-1194.432958,-609.4613904
30459,-154.6438235,-141.3828625,-1188.773929,-591.4613015
30460,-142.6441423,-141.3828623,-1046.373365,-591.4613013
30461,-142.6441452,-141.3828623,-1030.372628,-591.4613013
30462,-142.6441453,-141.3828623,-1030.372624,-591.4613013
30463,-142.6441453,-141.3828623,-1030.372624,-591.4613013
30464,-142.6441453,-141.3828623,-1041.098008,-591.4613013
30465,-142.6441453,-141.3828623,-1030.09808,-591.4613013
30466,-142.6441453,-141.3828623,-1030.098081,-591.4613013
30467,-142.6441453,-141.3828623,-1030.098081,-591.4613013
30468,-142.6441453,-141.3828623,-1030.098081,-591.4613013
30469,-296.0247782,-141.3828623,-1030.098081,-591.4613013
30470,-285.0222416,-141.3828623,-1030.098081,-591.4613013
30471,-285.0222159,-141.3828623,-1030.098081,-591.4613013
30472,-285.0222157,-141.3828623,-1030.098081,-591.4613013
30473,-286.1793434,-141.3828623,-1030.098081,-591.4613013
30474,-265.1799915,-141.3828623,-1030.098081,-591.4613013
30475,-265.1799997,-141.3828623,-1030.098081,-591.4613013
30476,-265.1799998,-141.3828623,-1030.098081,-591.4613013
30477,-265.1799998,-141.3828623,-1030.098081,-591.4613013
30478,-265.1799998,-141.3828623,-1030.098081,-591.4613013
30479,-265.1799998,-141.3828623,-1030.098081,-582.336967
30480,-265.1799998,-141.3828623,-1030.098081,-571.3371297
30481,-265.1799998,-141.3828623,-1030.098081,-571.3371305
30482,-265.1799998,-141.3828623,-1030.098081,-571.3371305
30483,-265.1799998,-141.3828623,-1030.098081,-571.3371305
30484,-265.1799998,-141.3828623,-1030.098081,-571.3371305
30485,-265.1799998,-143.2486038,-1030.098081,-571.3371305
30486,-265.1799998,-141.2547761,-1030.098081,-571.3371305
30487,-265.1799998,-141.2548225,-1030.098081,-571.3371305
30488,-265.1799998,-141.2548227,-1030.098081,-571.3371305
30489,-265.1799998,-141.2548227,-1214.098294,-571.3371305
30490,-265.1799998,-141.2548227,-1184.098195,-571.3371305
30491,-265.1799998,-141.2548227,-1184.098195,-571.3371305
30492,-265.1799998,-141.2548227,-1184.098195,-571.3371305
30493,-265.1799998,-141.2548227,-1184.098195,-219.4490601
30494,-265.1799998,-141.2548227,-1184.098195,-281.7749778
30495,-265.1799998,-141.2548227,-1184.098195,-220.5587155
30496,-265.1799998,-141.2548227,-1186.148835,-215.5579403
30497,-265.1799998,-141.2548227,-1184.148831,-215.5579237
30498,-265.1799998,-141.2548227,-1184.148831,-215.5579235
30499,-265.1799998,-141.2548227,-1184.148831,-215.5579235
30500,-265.1799998,-141.2548227,-1184.148831,-215.5579235
30501,-266.7064241,-141.2548227,-1184.148831,-215.5579235
30502,-264.7126127,-141.2548227,-1184.148831,-215.5579235
30503,-264.7126668,-141.2548227,-1184.148831,-215.5579235
30504,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30505,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30506,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30507,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30508,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30509,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30510,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30511,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30512,-264.7126671,-141.2548227,-1184.148831,-215.5579235
30513,-306.5390334,-141.2548227,-1184.148831,-215.5579235
30514,-284.5384461,-304.8925177,-1184.148831,-215.5579235
30515,-284.5384397,-287.9337184,-1194.879213,-215.5579235
30516,-284.5384397,-287.9390918,-1071.502978,-215.5579235
30517,-291.9755449,-287.9391259,-1038.927984,-215.5579235
30518,-313.6671775,-287.9391261,-1058.593514,-215.5579235
30519,-291.2373866,-287.9391261,-1047.843873,-215.5579235
30520,-285.2392717,-287.9391261,-1036.843769,-215.5579235
30521,-285.2392857,-287.9391261,-1036.843768,-215.5579235
30522,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30523,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30524,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30525,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30526,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30527,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30528,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30529,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30530,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30531,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30532,-285.2392858,-287.9391261,-1036.843768,-215.5579235
30533,-285.2392858,-158.5659583,-1036.843768,-215.5579235
30534,-285.2392858,-141.6302326,-1036.843768,-215.5579235
30535,-285.2392858,-141.6270484,-1036.843768,-215.5579235
30536,-285.2392858,-141.6270239,-1036.843768,-215.5579235
30537,-285.2392858,-141.6270238,-1036.482083,-215.5579235
30538,-285.2392858,-141.6270238,-1036.481924,-215.5579235
30539,-285.2392858,-141.6270238,-1036.481921,-215.5579235
30540,-285.2392858,-147.1869556,-1036.481921,-246.212343
30541,-285.2392858,-125.1877995,-1043.860875,-231.21262
30542,-285.2392858,-125.187806,-1035.861532,-231.2126226
30543,-285.2392858,-125.1878061,-1035.861536,-231.2368633
30544,-285.2392858,-125.1878061,-1035.861536,-231.2367105
30545,-285.2392858,-125.1878061,-1035.861536,-231.2367091
30546,-285.2392858,-125.1878061,-1035.861536,-231.236709
30547,-285.2392858,-125.1878061,-1035.861536,-231.236709
30548,-285.2392858,-125.1878061,-1035.861536,-231.236709
30549,-285.2392858,-125.1878061,-1055.247202,-231.236709
30550,-285.2392858,-125.1878061,-1036.247355,-231.236709
30551,-285.2392858,-125.1878061,-1036.247356,-231.236709
30552,-285.2392858,-256.9494401,-1036.247356,-231.236709
30553,-287.7080114,-261.1150413,-1036.247356,-231.236709
30554,-285.7017392,-250.1141294,-1036.321575,-231.236709
30555,-285.7016864,-250.1141212,-1036.320392,-231.236709
30556,-285.7016861,-250.1141211,-1036.320386,-231.236709
30557,-285.7016861,-280.8407438,-1036.320386,-231.236709
30558,-285.7016861,-265.1150299,-402.7799008,-231.236709
30559,-285.7016861,-280.8407445,-386.7790075,-231.236709
30560,-285.7016861,-265.1150299,-386.7790029,-231.236709
30561,-285.7016861,-280.8407445,-424.7167164,-237.7736416
30562,-285.7016861,-265.8414783,-404.77924,-232.7760138
30563,-285.7016861,-265.8414848,-386.7790041,-230.7771915
30564,-285.7016861,-265.8414849,-386.7790029,-230.7771752
30565,-285.7016861,-265.8414849,-386.7790029,-230.7771748
30566,-285.7016861,-265.8414849,-386.7790029,-230.7771748
30567,-285.6708922,-265.8414849,-386.7790029,-230.7771748
30568,-285.6707441,-265.8414849,-386.7790029,-230.7771748
30569,-154.2814689,-265.8414849,-386.7790029,-230.7771748
30570,-147.4647112,-265.8414849,-386.7790029,-230.7771748
30571,-143.4643695,-265.8414849,-386.7790029,-230.7771748
30572,-143.4643611,-265.8414849,-386.7790029,-230.7771748
30573,-143.4643609,-292.3951812,-386.7790029,-230.7771748
30574,-143.4643609,-291.8405734,-386.7790029,-230.7771748
30575,-143.4643609,-265.8414767,-386.7790029,-230.7771748
30576,-143.4643609,-265.8414848,-386.7790029,-230.7771748
30577,-143.4643609,-265.8414849,-386.7790029,-230.7771748
30578,-143.4643609,-265.8414849,-386.7790029,-230.7771748
30579,-143.4643609,-265.8414849,-386.7790029,-264.3406519
30580,-154.0048391,-265.8414849,-386.7790029,-246.3411368
30581,-128.0038235,-265.8414849,-386.7790029,-246.3411415
30582,-128.0038146,-265.8414849,-386.7790029,-246.3411416
30583,-128.0038146,-265.8414849,-386.7790029,-246.3411416
30584,-128.0038146,-267.7814649,-386.7790029,-246.3411416
30585,-128.0038146,-267.8409326,-386.7790029,-275.2765339
30586,-128.0038146,-265.84148,-386.7790029,-266.2764268
30587,-128.0038146,-265.8414848,-386.7790029,-266.276421
30588,-130.1108116,-265.8414849,-386.7790029,-266.2764209
30589,-146.2271304,-265.8414849,-386.7790029,-266.2764209
30590,-146.265431,-265.8414849,-386.7790029,-266.2764209
30591,-144.2654035,-265.8414849,-386.7790029,-266.2764209
30592,-144.2653982,-265.8414849,-386.7790029,-266.2764209
30593,-144.2653981,-265.8414849,-248.249735,-266.2764209
30594,-144.2653981,-265.8414849,-393.5266983,-266.2764209
30595,-144.2653981,-265.8414849,-222.3522527,-266.2764209
30596,-144.2653981,-265.8414849,-219.3534951,-266.2764209
30597,-144.2653981,-265.8414849,-219.3535045,-266.2764209
30598,-144.2653981,-265.8414849,-219.3535046,-266.2764209
30599,-152.5873887,-265.8414849,-224.3556653,-266.2764209
30600,-149.8514363,-265.8414849,-219.3554085,-266.2764209
30601,-270.2396435,-265.8414849,-219.355404,-266.2764209
30602,-149.47578,-265.8414849,-219.355404,-266.2764209
30603,-142.4761235,-265.8414849,-219.355404,-266.2764209
30604,-136.2787782,-265.8414849,-219.355404,-266.2764209
30605,-126.2792172,-267.7162613,-227.352001,-266.2764209
30606,-126.2792207,-265.7240005,-231.3576549,-266.2764209
30607,-126.2792207,-265.7240707,-231.3517762,-266.5073282
30608,-126.2792207,-265.7240713,-219.3524244,-266.507022
30609,-126.2792207,-256.8158679,-219.3524358,-266.5070335
30610,-126.2792207,-253.8167044,-219.3524359,-266.5070336
30611,-126.2792207,-253.8167116,-219.3524359,-266.5070336
30612,-126.2792207,-253.8167117,-219.3524359,-266.5070336
30613,-126.2792207,-260.1970921,-219.3524359,-266.5070336
30614,-126.2792207,-276.3093418,-219.3524359,-266.5070336
30615,-126.2792207,-254.3098439,-219.3524359,-266.5070336
30616,-126.2792207,-254.3098651,-219.3524359,-266.5070336
30617,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30618,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30619,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30620,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30621,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30622,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30623,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30624,-126.2792207,-254.3098654,-219.3524359,-266.5070336
30625,-126.2792207,-260.4610762,-219.3524359,-266.5070336
30626,-126.2792207,-254.4620032,-228.5573529,-266.5070336
30627,-126.2792207,-254.4620223,-219.5559427,-266.5070336
30628,-126.2792207,-254.4620225,-219.5559322,-266.5070336
30629,-126.2314153,-254.4620226,-219.5559322,-266.5070336
30630,-126.2320322,-254.4620226,-219.5559322,-266.5070336
30631,-126.2320444,-254.4620226,-219.5559322,-266.5070336
30632,-126.2320446,-254.4620226,-219.5559322,-266.5070336
30633,-126.2320446,-254.4620226,-219.5559322,-270.9922712
30634,-126.2320446,-254.4620226,-219.5559322,-250.9921485
30635,-126.2320446,-254.4620226,-219.5559322,-250.9921473
