TImeStep,g_0.98,g_0.99,g_0.995,g_0.999
24281,-105.7442556,-230.4146028,-380.6545085,-128.5423929
24282,-105.7442556,-230.4146028,-380.6545085,-128.5423929
24283,-105.7442556,-230.4146028,-380.6545085,-128.5423929
24284,-105.7442556,-230.4146028,-380.6545085,-128.5423929
24285,-105.7442556,-230.4146028,-380.6545085,-128.5423929
24286,-105.7442556,-230.4146028,-380.6545085,-288.3179327
24287,-105.7442556,-230.4146028,-380.6545085,-146.541492
24288,-105.7442556,-230.4146028,-380.6545085,-128.5423672
24289,-109.8797318,-230.4146028,-380.6545085,-128.5423925
24290,-109.7445812,-230.4146028,-380.6545085,-128.5423929
24291,-109.8797319,-230.4146028,-380.6545085,-128.5423929
24292,-109.7445812,-230.4146028,-380.6545085,-128.5423929
24293,-109.8797319,-239.1538908,-380.6545085,-131.7289522
24294,-109.7445812,-230.1513842,-380.6545085,-110.8151632
24295,-109.8797319,-230.1513607,-380.6545085,-108.8139732
24296,-109.7445812,-230.1513605,-380.6545085,-108.8139472
24297,-109.8797319,-230.1513605,-398.0167659,-108.8139466
24298,-109.7445812,-230.1513605,-402.1258217,-108.8139466
24299,-109.8797319,-230.1513605,-394.1259427,-108.8139466
24300,-109.7445812,-230.1513605,-394.1259446,-108.8139466
24301,-109.8797319,-230.1513605,-394.1259446,-108.8139466
24302,-109.7445812,-230.1513605,-394.1259446,-108.8139466
24303,-109.8797319,-230.1513605,-394.1259446,-108.8139466
24304,-109.7445812,-230.1513605,-394.1259446,-108.8139466
24305,-109.8797319,-230.1513605,-394.1259446,-108.8139466
24306,-109.7445812,-230.1513605,-394.1259446,-108.8139466
24307,-109.8797319,-230.1513605,-394.1259446,-108.8139466
24308,-109.7445812,-230.1513605,-394.1259446,-108.8139466
24309,-109.8797319,-230.1513605,-394.1259446,-108.8139466
24310,-109.7445812,-230.1513605,-394.1259446,-108.8139466
24311,-256.1058585,-230.1513605,-394.1259446,-108.8139466
24312,-116.879371,-230.1513605,-394.1259446,-245.0880755
24313,-109.7445811,-230.1513605,-411.9539846,-119.813456
24314,-109.8797319,-230.1513605,-435.3016958,-108.8139323
24315,-109.7445812,-230.1513605,-413.3774915,-108.8139463
24316,-109.8797319,-230.1513605,-409.3772038,-108.8139466
24317,-109.7445812,-232.1031969,-409.3772015,-108.8139466
24318,-109.8797319,-230.1034899,-409.3772015,-128.8826967
24319,-109.7445812,-230.1034926,-409.3772015,-124.8824542
24320,-109.8797319,-230.1034927,-409.3772015,-124.882452
24321,-109.9976743,-230.1034927,-409.3772015,-124.882452
24322,-105.9986103,-230.1034927,-409.3772015,-124.882452
24323,-105.9986177,-230.1034927,-409.3772015,-124.882452
24324,-105.9986178,-230.1034927,-409.3772015,-124.882452
24325,-105.9986178,-230.1034927,-409.3772015,-124.882452
24326,-105.9986178,-230.1034927,-409.3772015,-124.882452
24327,-105.9986178,-230.1034927,-409.3772015,-124.882452
24328,-105.9986178,-230.1034927,-409.3772015,-124.882452
24329,-105.9986178,-230.1034927,-409.3772015,-124.882452
24330,-105.9986178,-230.1034927,-409.3772015,-124.882452
24331,-105.9986178,-230.1034927,-409.3772015,-124.882452
24332,-105.9986178,-230.1034927,-409.3772015,-134.5031218
24333,-105.9986178,-230.1034927,-306.1040227,-141.1199169
24334,-105.9986178,-230.1034927,-287.102077,-125.1200333
24335,-105.9986178,-230.1034927,-287.1020583,-125.1200346
24336,-105.9986178,-230.1034927,-287.1020581,-125.1200346
24337,-105.9986178,-230.1034927,-287.1020581,-125.1200346
24338,-105.9986178,-230.1034927,-287.1020581,-125.1556661
24339,-105.9986178,-230.1034927,-287.1020581,-125.1556277
24340,-105.9986178,-230.1034927,-287.1020581,-125.1556474
24341,-105.9986178,-230.1034927,-287.1320183,-125.1556477
24342,-105.9986178,-230.1034927,-287.1322412,-125.1556477
24343,-105.9986178,-230.1034927,-287.1322425,-125.1556477
24344,-105.9986178,-230.1034927,-287.1322425,-125.1556477
24345,-108.0675691,-230.127509,-287.1322425,-125.1556477
24346,-111.8909652,-230.1273601,-287.1322425,-125.1556477
24347,-105.8895783,-230.1273587,-287.1322425,-125.1556477
24348,-105.8895672,-230.1273587,-287.1322425,-125.1556477
24349,-105.8895671,-230.1273587,-287.1322425,-125.1556477
24350,-105.8895671,-230.1273587,-287.1322425,-125.1556477
24351,-105.8895671,-230.1273587,-287.1322425,-125.1556477
24352,-105.8895671,-230.1273587,-287.1322425,-125.1556477
24353,-105.8895671,-234.240913,-287.1322425,-125.1556477
24354,-105.8895671,-230.2420251,-287.1322425,-125.1556477
24355,-105.8895671,-230.2420355,-287.1322425,-125.1556477
24356,-105.8895671,-230.2420356,-287.1322425,-125.1556477
24357,-105.8895671,-230.2420356,-307.4859062,-125.1556477
24358,-105.8895671,-230.2420356,-312.0882328,-125.1556477
24359,-105.8895671,-230.2420356,-288.0220837,-125.1556477
24360,-105.8895671,-230.2420356,-288.0251111,-125.1556477
24361,-105.8895671,-230.2420356,-291.8448418,-125.1556477
24362,-105.8895671,-230.2420356,-287.8454142,-125.1556477
24363,-105.8895671,-230.2420356,-287.8454195,-125.1556477
24364,-105.8895671,-230.2420356,-287.8454196,-125.1556477
24365,-105.8895671,-230.2420356,-287.8454196,-125.1556477
24366,-105.8895671,-230.2420356,-287.8454196,-125.1556477
24367,-105.8895671,-230.2420356,-287.8454196,-419.5458263
24368,-105.8895671,-230.2420356,-287.8454196,-131.7650661
24369,-899.7608649,-230.2420356,-424.3728604,-134.4901997
24370,-142.2403115,-230.2420356,-433.9782959,-124.4891178
24371,-134.3943424,-230.2420356,-412.979326,-124.4890915
24372,-117.07486,-230.2420356,-412.9793355,-124.4890912
24373,-110.0702307,-230.2420356,-415.8889989,-124.4890912
24374,-107.070239,-230.2420356,-412.8884447,-124.4890912
24375,-107.0702422,-232.0512325,-412.8884395,-124.4890912
24376,-107.0702422,-230.0590302,-412.8884394,-124.4890912
24377,-107.0702422,-230.0591068,-412.8884394,-124.4890912
24378,-107.0702422,-230.0591075,-412.8884394,-124.4890912
24379,-107.0702422,-230.0591075,-412.8884394,-124.4890912
24380,-107.0702422,-230.0591075,-412.8884394,-124.4890912
24381,-110.0714037,-230.0591075,-412.8884394,-124.4890912
24382,-110.0702292,-230.0591075,-412.8884394,-124.4890912
24383,-110.0714033,-230.0591075,-412.8884394,-124.4890912
24384,-110.0702292,-230.0591075,-412.8884394,-124.4890912
24385,-110.0714033,-230.0591075,-412.8884394,-127.4901827
24386,-107.0713936,-230.0591075,-412.8884394,-124.49016
24387,-107.0713905,-230.0591075,-412.8884394,-124.4901566
24388,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24389,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24390,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24391,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24392,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24393,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24394,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24395,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24396,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24397,-107.0713905,-230.0591075,-412.8884394,-124.4901565
24398,-107.0713905,-230.0591075,-412.8884394,-266.4634866
24399,-107.0713905,-230.0591075,-412.8884394,-259.3815519
24400,-107.0713905,-230.0591075,-412.8884394,-257.3815343
24401,-107.0713905,-235.8847813,-412.8884394,-257.3815187
24402,-107.0713905,-232.9664136,-412.8884394,-257.3815185
24403,-107.0713905,-234.0932415,-412.8884394,-257.3815185
24404,-107.0713905,-386.9097682,-412.8884394,-257.3815185
24405,-107.0713905,-239.9660514,-412.8884394,-257.3815185
24406,-107.0713905,-229.9667662,-412.8884394,-257.3815185
24407,-107.0713905,-229.9667853,-412.8884394,-257.3815185
24408,-107.0713905,-229.9667855,-412.8884394,-257.3815185
24409,-107.0713905,-229.9667855,-416.8158481,-396.2966684
24410,-107.0713905,-236.8008719,-412.8161463,-280.6057696
24411,-107.0713905,-236.9678536,-412.8161487,-257.6045389
24412,-107.0713905,-229.9667955,-412.8161487,-257.6045309
24413,-109.9570166,-229.9667856,-412.8161487,-257.6045308
24414,-106.9572097,-229.9667855,-412.8161487,-257.6045308
24415,-106.9572151,-229.9667855,-412.8161487,-257.6045308
24416,-106.9572152,-229.9667855,-412.8161487,-257.6045308
24417,-106.9572152,-229.9667855,-412.8161487,-257.6045308
24418,-106.9572152,-229.9667855,-412.8161487,-257.6045308
24419,-106.9572152,-229.9667855,-412.8161487,-260.5123515
24420,-106.9572152,-229.9667855,-412.8161487,-257.5126919
24421,-106.9572152,-229.9667855,-412.8161487,-257.512694
24422,-106.9572152,-229.9667855,-412.8161487,-257.5126941
24423,-106.9572152,-229.9667855,-412.8161487,-257.5126941
24424,-106.9572152,-229.9667855,-412.8161487,-257.5126941
24425,-106.9572152,-229.9667855,-412.8161487,-255.8330838
24426,-106.9572152,-229.9667855,-412.8161487,-245.9947957
24427,-106.9572152,-229.9667855,-412.8161487,-241.9949883
24428,-106.9572152,-229.9667855,-412.8161487,-241.9949923
24429,-106.9572152,-229.9667855,-412.8161487,-241.9949923
24430,-106.9572152,-229.9667855,-412.8161487,-241.9949923
24431,-106.9572152,-229.9667855,-412.8161487,-241.9949923
24432,-106.9572152,-229.9667855,-412.8161487,-241.9949923
24433,-102.2486772,-264.5121243,-412.8161487,-241.9949923
24434,-117.9577988,-248.9668997,-412.8161487,-241.9949923
24435,-102.2486825,-264.5121244,-412.8161487,-241.9949923
24436,-117.9577988,-248.9668997,-412.8161487,-241.9949923
24437,-102.2486825,-266.4600724,-412.8161487,-241.9949923
24438,-91.24912257,-250.9668572,-412.8161487,-241.9949923
24439,-91.24912693,-264.5121244,-412.8161487,-241.9949923
24440,-91.24912693,-248.9668997,-412.8161487,-241.9949923
24441,-91.24912693,-264.5121244,-415.9065164,-241.9949923
24442,-107.1229275,-248.9668997,-412.9070706,-241.9949923
24443,-93.18324065,-264.5121244,-412.9070758,-241.9949923
24444,-91.1822069,-248.9668997,-412.9070758,-241.9949923
24445,-91.1821837,-264.5121244,-412.9070758,-241.9949923
24446,-91.18218317,-248.9668997,-412.9070758,-241.9949923
24447,-91.18218316,-264.5121244,-412.9070758,-241.9949923
24448,-91.18218316,-248.9668997,-412.9070758,-378.8920461
24449,-91.18218316,-264.5121244,-412.9070758,-265.0814129
24450,-91.18218316,-245.5121836,-412.9070758,-250.8757122
24451,-91.18218316,-245.5121843,-412.9070758,-241.8766474
24452,-91.18218316,-245.5121843,-412.9070758,-241.8766532
24453,-91.18218316,-245.5121843,-412.9070758,-241.8766532
24454,-91.18218316,-245.5121843,-441.1655172,-241.8766532
24455,-91.18218316,-245.5121843,-412.1654332,-241.8766532
24456,-91.18218316,-245.5121843,-412.1654324,-241.8766532
24457,-91.18218316,-245.5121843,-412.1654324,-241.8766532
24458,-91.18218316,-245.5121843,-412.1654324,-241.8766532
24459,-91.18218316,-245.5121843,-412.1654324,-241.8766532
24460,-91.18218316,-245.5121843,-412.1654324,-241.8766532
24461,-91.18218316,-249.6404482,-412.1654324,-241.8766532
24462,-91.18218316,-248.0699503,-412.1654324,-241.8766532
24463,-91.18218316,-230.0698562,-412.1654324,-241.8766532
24464,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24465,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24466,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24467,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24468,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24469,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24470,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24471,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24472,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24473,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24474,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24475,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24476,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24477,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24478,-91.18218316,-230.0698552,-412.1654324,-241.8766532
24479,-96.18424895,-230.0698552,-412.1654324,-241.8766532
24480,-91.18421402,-230.0698552,-412.1654324,-241.8766532
24481,-91.18420856,-230.0698552,-412.1654324,-241.8766532
24482,-91.18420848,-230.0698552,-412.1654324,-241.8766532
24483,-91.18420848,-230.0698552,-412.1654324,-241.8766532
24484,-91.18420848,-230.0698552,-412.1654324,-241.8766532
24485,-91.18420848,-230.0698552,-412.1654324,-229.7898816
24486,-91.18420848,-230.0698552,-412.1654324,-225.7913151
24487,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24488,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24489,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24490,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24491,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24492,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24493,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24494,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24495,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24496,-91.18420848,-230.0698552,-412.1654324,-225.7913185
24497,-91.18420848,-230.0698552,-273.5363427,-225.7913185
24498,-91.18420848,-230.0698552,-267.5357227,-225.7913185
24499,-91.18420848,-230.0698552,-267.5357093,-225.7913185
24500,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24501,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24502,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24503,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24504,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24505,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24506,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24507,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24508,-91.18420848,-230.0698552,-267.5357092,-225.7913185
24509,-91.18420848,-232.4533711,-267.5357092,-225.7913185
24510,-91.18420848,-248.0197545,-267.5357092,-225.7913185
24511,-91.18420848,-230.0202634,-267.5357092,-225.7913185
24512,-91.18420848,-230.0202684,-267.5357092,-225.7913185
24513,-91.18420848,-230.0202685,-267.5357092,-238.6000195
24514,-91.18420848,-230.0202685,-267.5357092,-225.6003733
24515,-91.18420848,-230.0202685,-267.5357092,-225.6003749
24516,-91.18420848,-230.0202685,-267.5357092,-225.6003749
24517,-91.18420848,-230.0202685,-154.999597,-225.6003749
24518,-248.9252678,-230.0202685,-142.00009,-225.6003749
24519,-107.1836354,-230.0202685,-142.0001024,-225.6003749
24520,-91.18419093,-230.0202685,-142.0001026,-225.6003749
24521,-91.18420825,-267.5268549,-145.8828603,-225.6003749
24522,-91.18420848,-245.5272206,-167.3830624,-225.6003749
24523,-91.18420848,-245.5272241,-166.8811794,-225.6003749
24524,-91.18420848,-245.5272241,-167.3830612,-225.6003749
24525,-91.18420848,-245.5272242,-250.8116396,-225.6003749
24526,-91.18420848,-245.5272241,-259.3018642,-225.6003749
24527,-91.18420848,-245.5272241,-234.3027555,-225.6003749
24528,-91.18420848,-245.5272241,-234.3027639,-225.6003749
24529,-91.18420848,-247.9832349,-234.302764,-225.6003749
24530,-91.18420848,-245.9825537,-234.302764,-225.6003749
24531,-91.18420848,-245.9825966,-234.302764,-225.6003749
24532,-91.18420848,-245.9825975,-234.302764,-225.6003749
24533,-95.32646825,-245.9825975,-234.302764,-225.6003749
24534,-99.44466842,-245.9825975,-234.302764,-225.6003749
24535,-91.44407683,-245.9825975,-234.302764,-225.6003749
24536,-91.44407164,-245.9825975,-234.302764,-225.6003749
24537,-91.44407161,-245.9825975,-234.302764,-225.6003749
24538,-91.44407161,-245.9825975,-234.302764,-225.6003749
24539,-91.44407161,-245.9825975,-234.302764,-225.6003749
24540,-91.44407161,-245.9825975,-234.302764,-225.6003749
24541,-91.44407161,-245.9825975,-234.302764,-225.6003749
24542,-91.44407161,-245.9825975,-234.302764,-225.6003749
24543,-91.44407161,-245.9825975,-223.2349959,-225.6003749
24544,-91.44407161,-245.9825975,-346.0535154,-225.6003749
24545,-91.44407161,-245.9825975,-221.2355073,-225.6003749
24546,-91.44407161,-245.9825975,-346.0535161,-225.6003749
24547,-91.44407161,-245.9825975,-221.2355073,-225.6003749
24548,-91.44407161,-245.9825975,-346.0535161,-225.6003749
24549,-91.44407161,-245.9825975,-345.0601425,-225.6003749
24550,-91.44407161,-245.9825975,-339.0598198,-225.6003749
24551,-91.44407161,-245.9825975,-377.1790747,-225.6003749
24552,-91.44407161,-245.9825975,-357.060382,-225.6003749
24553,-91.44407161,-245.9825975,-339.0598238,-235.3678273
24554,-91.44407161,-245.9825975,-339.0598147,-228.3700453
24555,-91.44407161,-245.9825975,-339.0598146,-225.3702209
24556,-91.44407161,-245.9825975,-339.0598146,-225.3702221
24557,-95.30126149,-245.9825975,-339.0598146,-225.3702221
24558,-91.30152447,-245.9825975,-339.0598146,-225.3702221
24559,-91.3015319,-245.9825975,-339.0598146,-225.3702221
24560,-91.30153203,-245.9825975,-339.0598146,-225.3702221
24561,-99.18365351,-245.9825975,-339.0598146,-225.3702221
24562,-91.18420358,-245.9825975,-339.0598146,-225.3702221
24563,-91.18420845,-245.9825975,-339.0598146,-225.3702221
24564,-91.18420848,-245.9825975,-339.0598146,-225.3702221
24565,-91.18420848,-248.0346704,-339.0598146,-225.3702221
24566,-91.18420848,-246.0350913,-339.0598146,-225.3702221
24567,-91.18420848,-246.0350953,-339.0598146,-225.3702221
24568,-91.18420848,-246.0350954,-339.0598146,-225.3702221
24569,-91.18420848,-246.0350954,-339.0598146,-225.3702221
24570,-91.18420848,-246.0350954,-339.0598146,-225.3702221
24571,-91.18420848,-246.0350954,-339.0598146,-225.3702221
24572,-91.18420848,-246.0350954,-339.0598146,-225.3702221
24573,-91.18420848,-246.0350954,-339.0598146,-225.3702221
24574,-100.1806034,-246.0350954,-339.0598146,-225.3702221
24575,-91.18066865,-246.0350954,-339.0598146,-225.3702221
24576,-91.18067892,-246.0350954,-339.0598146,-225.3707339
24577,-91.18067907,-246.0350954,-339.0598146,-225.3698507
24578,-91.18067908,-246.0350954,-339.0598146,-225.3698459
24579,-91.18067908,-408.1136933,-339.0598146,-225.3698458
24580,-91.18067908,-261.8750236,-339.0598146,-225.3698458
24581,-91.18067908,-248.9824634,-339.0598146,-227.2803045
24582,-91.18067908,-244.9820738,-339.0598146,-379.7678179
24583,-91.18067908,-244.9820611,-339.0598146,-231.2794297
24584,-91.18067908,-244.9820609,-339.0598146,-225.2803201
24585,-91.18067908,-244.9820609,-339.0598146,-225.2803214
24586,-91.18067908,-244.9820609,-339.0598146,-225.2803214
24587,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24588,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24589,-91.18067908,-244.9820609,-339.0598146,-225.2803214
24590,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24591,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24592,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24593,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24594,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24595,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24596,-91.18067908,-244.9820609,-339.0598146,-225.2803213
24597,-91.18067908,-244.9820609,-364.5647249,-225.2803213
24598,-91.18067908,-244.9820609,-377.6821228,-225.2803213
24599,-91.18067908,-244.9820609,-359.682813,-225.2803213
24600,-91.18067908,-244.9820609,-359.6828227,-225.2803213
24601,-91.18067908,-244.9820609,-360.5880111,-225.2803213
24602,-123.4478275,-257.9872178,-344.5238252,-225.2803213
24603,-107.1797331,-408.8335489,-342.5235033,-225.2803213
24604,-91.18067069,-273.7116348,-345.6161083,-225.2803213
24605,-91.18067902,-233.6885005,-345.5239384,-225.2803213
